© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Date	Mon Jan 20 14:17:06 PST 2020
Analysis ID	18745375

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Neurological Disease, Organismal Injury and Abnormalities	glioma formation	Glioma	2.67E-05	 	1.871	 	1.831	CXCL9,ABCA13,PAPPA-AS1,PSPH,POLA1,PLAU,TNFRSF1A,LAMB1,RHPN2,GRM3,TNFRSF10B,CKS2,MKI67,CIITA,TOP2A,KCNMA1,COL4A1,OLIG2,KDR,CDKN2C,VEGFA,RBP1,SOX3,FGF2,ASPM,MYO5B,BCL6,VAMP5,NRP1,COL4A2,NUPR1,HSPG2,SERPINE1,HGF,MAZ,GOT1,RUNX2,EFEMP1,ANKRD11,COL14A1,SHMT2,NRP2,IL13RA1,DLK1,SLCO3A1,TUBE1,APC,SPON1,BEX2,GPSM2,FN1,LDLR,ALDH2,BCAN,PHF10,GLT8D2,MDK,NEGR1,ALPK2,GDF15,KPNA2,PABPC3,CD44,GFAP,HLA-A,CCL2,GAD2,PLCG1,KIF18B,SERPING1,P4HA2,DDR2	72	
Cancer, Organismal Injury and Abnormalities	connective or soft tissue tumor	Connective or soft tissue tumor	2.67E-05	 	1.747	 	1.830	FGD6,NSDHL,YARS1,MMP2,PLAU,TNFRSF1A,LAMB1,PLD3,ASS1,DOT1L,LRP1B,SRPX,MVK,SLC7A3,USP31,UNC5B,LRP1,ADAM12,NUDT11,CKS2,ENOX1,MKI67,TOP2A,ROBO2,COL4A1,SLC7A1,KDR,CDKN2C,VEGFA,FGF2,MAF,BCL6,NRP1,PRPF38A,COL4A2,ZFAS1,PLK4,HSPG2,DSC3,SERPINE1,CD34,KLF11,HGF,XPOT,EXT2,RUNX2,VRK1,GRB14,COL14A1,NDN,THAP12,LZTS1,INSM1,SOCS3,PCDH1,PAPPA,DLK1,FASN,NCAPD2,PODXL,TUBE1,APC,SPON1,FN1,SCD,SH3BP4,BCAN,LMNB2,EIF4EBP1,CTBS,NEGR1,FDFT1,EGR1,NRXN1,CD44,IGF2R,SLC7A11,IFIT1,DPYD,LDHA,PDZRN3,SRRT,PLCG1,SSH2,AURKB,DDR2,MTHFD2	87	
Cell Death and Survival, Organismal Injury and Abnormalities	necrosis	Necrosis of vascular endothelial cells	2.67E-05	 	-0.242	 	-0.217	MMP2,KDR,TNFRSF1A,VEGFA,FGF2,TNFRSF10B,ATF3,COL4A2,ADM,ALDH2,LRP1,HGF,PMAIP1,NFE2L2	14	
Cell-To-Cell Signaling and Interaction	interaction	Interaction of leukemia cell lines	2.75E-05	 	1.099	 	0.974	HAX1,PLAU,AFDN,GDF15,VEGFA,ITGA6,EGR1,CD44,PROS1,FN1,HLA-A,FUT9,CCL2,PLCG1,ICAM1	15	
Cell-mediated Immune Response, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	migration	T cell migration	2.78E-05	 	1.682	 	1.499	CXCL9,KCNK2,COL4A1,CTSV,PLAU,CD74,SOCS3,TNFRSF1A,BCL11B,SGPL1,ITGA6,PLCE1,CD44,CALR,FN1,HLA-A,LDLR,RIPOR2,CCL2,LRP1,PLCG1,ICAM1,HGF,S1PR1	24	
Digestive System Development and Function, Gastrointestinal Disease, Hepatic System Development and Function, Hepatic System Disease, Inflammatory Disease, Inflammatory Response, Organ Development, Organismal Injury and Abnormalities	inflammation	Inflammation of liver	2.80E-05	 	-0.983	 	-0.878	CXCL9,POLA1,PLAU,MMP2,SOCS3,TNFRSF1A,HMGCR,FASN,TNFRSF10B,PNPLA3,LDLR,SCD,PDE7B,SH3BP4,NFE2L1,NCOA5,EGR1,GAA,CD44,BCL6,SLC7A11,HLA-A,TNFAIP3,CCL2,CD55,SERPINE1,HGF,NFE2L2	28	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	central nervous system solid tumor	Central nervous system solid tumor	2.86E-05	Increased	2.782	 	2.760	CXCL9,ABCA13,PAPPA-AS1,PSPH,POLA1,PLAU,TNFRSF1A,LAMB1,LRP1B,RHPN2,GRM3,TNFRSF10B,AKNA,LRP1,ADAM12,CKS2,MKI67,CIITA,TOP2A,KCNMA1,COL4A1,OLIG2,KDR,CDKN2C,VEGFA,RBP1,ADAM19,SOX3,FGF2,ASPM,MYO5B,OSMR,BCL6,VAMP5,NRP1,MEG3,COL4A2,NUPR1,HSPG2,SERPINE1,HGF,MAZ,GOT1,RUNX2,EFEMP1,ANKRD11,COL14A1,SHMT2,NRP2,IL13RA1,DLK1,SLCO3A1,TUBE1,APC,SPON1,BEX2,GPSM2,FN1,LDLR,ALDH2,BCAN,PHF10,GLT8D2,MDK,NEGR1,ALPK2,GDF15,KPNA2,PABPC3,CD44,GFAP,SH2B3,HLA-A,CCL2,GAD2,PLCG1,KIF18B,SERPING1,P4HA2,OLIG1,DDR2	81	
Cellular Movement	invasion	Invasion of carcinoma cell lines	2.87E-05	Increased	2.022	 	1.867	GJB1,HAX1,FHIT,IFITM1,VEGFA,NRP2,HTRA1,EGR1,FGF2,CD44,CALR,HAS2,SLC7A11,FN1,LRP1,ADAM12,PLCG1,RFC4,HGF,ITGA5,MDK,RUNX2,INHBB	23	
Organismal Development	size	Size of body	2.89E-05	Increased	2.483	 	1.980	SLC6A9,DLX5,GJB1,HAX1,SGCG,NRCAM,PLAU,MMP2,TNFRSF1A,INSIG1,KCNMA1,SLC7A1,CD74,CDKN2C,VEGFA,MAGEL2,ATP1A3,SOX3,MAF,BCL6,TPH1,HSPG2,SERPINE1,RUNX2,SLITRK1,SLC44A2,EFEMP1,CRH,VLDLR,FBXL20,PAPPA,DLK1,NQO1,STC2,CKB,STARD4,GLG1,H1-3,CLIC4,NLGN3,SLC6A1,PAPPA2,EIF4EBP1,ADCYAP1R1,NEGR1,GDF15,KCNA2,SGPL1,DLL3,IGF2R,TNFAIP3,CEBPB,GAD2,CETN2,DDR2,BGN	56	
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of vascular endothelial cells	2.90E-05	 	-0.543	 	-0.525	MMP2,KDR,TNFRSF1A,VEGFA,FGF2,TNFRSF10B,ATF3,ADM,ALDH2,LRP1,HGF,PMAIP1,NFE2L2	13	
Neurological Disease	epilepsy or neurodevelopmental disorder	Epilepsy or neurodevelopmental disorder	2.96E-05	 	 	 	 	IER2,CRH,SARS1,PLAU,SOCS3,SERPINF1,NRP2,ATF3,AARS1,LDLR,NUDT11,GTPBP2,SLC6A1,EIF4A3,LMNB2,HTR2A,KCNMA1,COL4A1,FRRS1L,KDR,KCNA2,BEND5,SLC1A4,EGR1,NRXN1,AP3M2,DNAJB5,GFAP,ARC,LMCD1,NNAT,DPYD,ADM,GAD2,SCN2A,KCNT2	36	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastro-esophageal carcinoma	Gastro-esophageal carcinoma	2.99E-05	 	 	 	 	SLC4A11,ABCA13,POLA1,PLCE1,GRM3,BRINP3,GBP3,LRP1,PTPN13,MKI67,PHYHIPL,S1PR1,TOP2A,TRIM22,KCNMA1,PGM1,KDR,CLIC6,SRGAP1,EPB41L3,BCL6,MEG3,RASGRF2,ZFAS1,HSPG2,THSD4,COL14A1,LZTS1,FASN,CKB,APC,H1-1,FN1,PCDH10,PPP1R3C,FNDC3B,SLC1A5,PAPPA2,PCDH17,B4GALT2,ATP8A1,ACSS3,PUS7,NRXN1,IGF2R,SDK1,CEBPB,DPYD,SRRT,PLCG1,DDR2,SARS1,NRCAM,ADAMTS16,DOT1L,HTRA1,SEL1L,LRP1B,MVK,UNC5B,PDE1C,WARS1,CIITA,VEGFA,OSMR,FAM83D,HS6ST2,HGF,XPOT,CCPG1,SLITRK1,GRB14,KCNT2,RAB3GAP2,PHGDH,FHIT,VLDLR,PAPPA,TUBE1,NQO1,A2M,HAS2,BEX2,GLG1,LDLR,PMEPA1,NLGN3,ZNF704,SGTB,AP3M2,CD44,ARC,RELL2,DLX6,DHX38,DPYSL3,VEPH1,P4HA2,SLC16A4,INHBB,NFE2L2	101	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	proliferation	Proliferation of neuronal cells	3.05E-05	 	1.063	 	0.845	CXCL9,DLX5,GJB1,NDN,NRCAM,MMP2,SOCS3,VLDLR,TNFRSF1A,HMGCR,SIX4,DNER,A2M,FN1,BCAN,OMG,EIF4EBP1,ADCYAP1R1,MDK,NEGR1,ROBO2,LMNB1,VEGFA,ITGA6,FGF2,EGR1,OGT,SRGAP1,ASPM,RTN4R,NRXN1,MT3,GFAP,MANF,STMN2,NRP1,CCL2,DPYSL3,SERPINE1,HGF,PRPH	41	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colorectal cancer	Colorectal cancer	3.13E-05	 	 	 	 	SEZ6,SLC6A9,OR8K5,POLA1,MMP2,TNFRSF1A,TOX2,TMEM229A,AK3,MARS1,KCNH7,GBP3,DDX39A,PPA1,LRP1,RFC4,SDF2L1,GTSE1,S1PR1,PASK,TOP2A,KCNMA1,NCOA7,CDYL2,CNTNAP3,CDKN2C,CLIC6,ZNF285,SOX3,MAF,CALR,EPB41L3,BCL6,PGBD5,ZNF419,TARS1,NRP1,RASGRF2,ADM,PLK4,CD34,THSD4,MVD,KIF20A,EFEMP1,COL14A1,ANKRD11,CRH,ADM2,HMGCR,NEAT1,H1-5,STC2,CNTFR,H1-3,GPSM2,PDE7B,ALDH1L2,PCDH17,SLC6A1,CDH13,ALPK2,NCOA5,PLOD2,ATP8A1,BCL11B,CD58,HOXD12,EGR1,GAA,DMGDH,NRXN1,IGF2R,SLC7A11,PLAAT4,AURKB,MTHFD2,PLAU,PHLPP1,LRP1B,RHPN2,PDE1C,NUDT11,INSIG1,ROBO2,COL4A1,VEGFA,CACYBP,H4C13,MYO5B,SLC38A1,OSMR,COL4A2,CNTNAP1,FAM83D,HNRNPM,HGF,SLITRK1,GRB14,RAB3GAP2,LTV1,PAPPA,MRC2,IL13RA1,BCL3,NQO1,FRY,NCAPH,ELAC2,AMMECR1,GLG1,UHRF1BP1,ALDH2,PMEPA1,ARAP2,PLXNA2,CD44,ARC,LDHA,VEPH1,ICAM1,ABCA13,FRAS1,MFAP5,ATF3,FOXD4L1,DGKB,BRINP3,ADAM12,MKI67,HSPB6,TRIM22,KDR,MAGEL2,ADAM19,SRGAP1,CHAC1,TES,SLC16A9,HSPG2,ITGA5,KCNK2,NDN,KLF12,FASN,NUSAP1,APC,SLC3A2,H1-1,PCDH10,SQLE,FN1,CAHM,H2BC14,PODN,FNDC3B,CENPX,PAPPA2,EIF4EBP1,CTBS,CENPN,FKRP,CCNB1IP1,B4GALT2,SLC1A4,PUS7,LCA5,EDIL3,DLL3,GFAP,NEDD4,HLA-A,DPYD,SDK1,PDZRN3,SRRT,PLCG1,KIF18B,SSH2,DDR2,PSAT1,AGL,IFITM1,LAMB1,ASS1,ADAMTS16,DOT1L,HTRA1,SEL1L,CPD,SRPX,RRS1,INPP5B,IDI1,MVK,SLC7A3,UNC5B,CIITA,SLC7A5,TAPT1,EFHB,FGF2,FIGN,RPE65,NMU,CDCP1,STMN2,HS6ST2,SERPINE1,XPOT,MAZ,RUNX2,VRK1,KCNT2,FHIT,PCDH1,NRP2,TUBE1,PROS1,LDLR,NLGN3,LMNB2,NFE2L1,KPNA2,GDF15,ITGA6,DEPDC1B,PABPC3,AP3M2,SH2B3,DLX6,CCL2,SCN2A,GAD2,SGO1,DHX9,SLC16A4,BGN,INHBB,NFE2L2	240	
Cardiovascular Disease, Organismal Injury and Abnormalities, Tissue Morphology	size	Size of atherosclerotic lesion	3.16E-05	 	 	 	 	CTSV,LDLR,TNFAIP3,TNFRSF1A,SOCS3,VEGFA,ACAT2,PAPPA,EGR1,ICAM1,OSMR	11	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of neutral amino acid	3.22E-05	 	 	 	 	SLC6A9,SLC7A5,SLC1A5,SLC1A4,SLC6A15,SLC3A2	6	
Cellular Movement	invasion	Invasion of endothelial cell lines	3.27E-05	 	1.532	 	1.486	PLAU,VEGFA,FGF2,HGF,RUNX2	5	
Organismal Injury and Abnormalities, Tissue Morphology	size	Size of lesion	3.32E-05	 	 	 	 	EFEMP1,CTSV,FHIT,SOCS3,TNFRSF1A,ACAT2,PAPPA,APC,LDLR,ADAM12,MDK,OLIG2,KDR,GDF15,VEGFA,FGF2,EGR1,MAF,CD44,OSMR,HLA-A,TNFAIP3,NRP1,LDHA,SERPINE1,ICAM1,HGF,SERPING1,GMEB1,NFE2L2	30	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	HER2 negative hormone receptor negative breast cancer	HER2 negative hormone receptor negative breast cancer	3.33E-05	 	 	 	 	CXCL9,TOP2A,MMP2,KDR,CDKN2C,VEGFA,LMO2,GAS1,LAMB1,EGR1,FGF2,TUBE1,NQO1,BCL6,CDCP1,SERPINE1,CD34	17	
Cancer, Organismal Injury and Abnormalities	giant-cell tumor	Giant-cell tumor	3.35E-05	 	 	 	 	TOP2A,PLAU,KDR,VEGFA,FDFT1,SERPINE1,DDR2	7	
Cardiovascular System Development and Function, Tissue Development	development	Development of cardiovascular tissue	3.48E-05	 	0.603	 	0.484	PLAU,MMP2,SERPINF1,VLDLR,NRP2,DLK1,PROS1,FN1,RGCC,CLIC4,MDK,CDH13,COL4A1,KDR,VEGFA,FGF2,EGR1,CD44,CALR,NRP1,CCL2,COL4A2,ADM,PLCG1,HSPG2,SERPINE1,CD34,MAP2K6,CTH,HGF,RUNX2	31	
Cell Death and Survival	cell death	Cell death of connective tissue cells	3.56E-05	 	0.210	 	0.184	CRH,CTSV,LZTS1,TNFRSF1A,SNN,PELI1,TNFRSF10B,ATF3,HAS2,FN1,RPL37,UNC5B,CLIC4,ADAM12,EIF4EBP1,NFE2L1,S1PR1,TOP2A,TXNIP,CDKN2C,VEGFA,SGPL1,ITGA6,DDIT4,FGF2,EGR1,TMEM107,CD44,IGF2R,BCL6,DHCR24,TNFAIP3,CEBPB,NUPR1,ADM,PPP1R15A,PLCG1,SERPINE1,HGF,RUNX2,PMAIP1,BGN,NFE2L2	43	
Cellular Movement	cell movement	Cell movement of tumor cell lines	3.56E-05	 	1.671	 	1.412	CXCL9,HAX1,NRCAM,MMP2,PLAU,SERPINF1,PHLPP1,HTRA1,GRM3,ATF3,LRP1,ADAM12,S1PR1,KDR,VEGFA,SOX3,FGF2,SRGAP1,CREB3L1,CALR,NMU,LMCD1,CDCP1,NRP1,MEG3,ZFAS1,SERPINE1,HGF,ITGA5,RUNX2,EFEMP1,FHIT,AFDN,SOCS3,NRP2,HMGCR,FASN,PODXL,APC,A2M,HAS2,FN1,PCDH10,CLIC4,BCAN,EIF4EBP1,MDK,HTR2A,PLXNA2,CDH13,PPIC,GDF15,KPNA2,ITGA6,EGR1,CD44,GFAP,SH2B3,NEDD4,CEBPB,CCL2,DPYSL3,LDHA,PLCG1,SLC16A4,DDR2,NFE2L2	67	
Organismal Injury and Abnormalities, Tissue Morphology	morphology	Morphology of lesion	3.61E-05	 	 	 	 	EFEMP1,CTSV,FHIT,PLAU,SOCS3,TNFRSF1A,ACAT2,PAPPA,APC,LDLR,ADAM12,MDK,OLIG2,KDR,GDF15,VEGFA,FGF2,EGR1,MAF,CD44,OSMR,HLA-A,TNFAIP3,NRP1,LDHA,SERPINE1,ICAM1,HGF,SERPING1,GMEB1,DDR2,NFE2L2	32	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	plasma cell dyscrasia	Plasma cell dyscrasia	3.61E-05	 	 	 	 	POLA1,MMP2,FASN,TUBE1,CNTFR,LRP1B,APC,FN1,BCAN,PMEPA1,MKI67,CIITA,PASK,BCAT1,TOP2A,KDR,GDF15,KPNA2,CDKN2C,VEGFA,FGF2,FDFT1,CD44,GFAP,OSMR,BCL6,HLA-A,TNFAIP3,CCL2,PLCG1,HGF,RUNX2	32	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	invasive breast cancer	Invasive breast cancer	3.61E-05	 	 	 	 	EFEMP1,NDN,MMP2,PLAU,NRP2,NUSAP1,TUBE1,APC,SRPX,FN1,MKI67,HSPB6,S1PR1,TOP2A,KDR,VEGFA,CD44,NMU,SLC7A11,MEG3,SERPINE1,SGO1,SERPING1,MTHFD2,BGN	25	
Cellular Development, Cellular Growth and Proliferation, Nervous System Development and Function, Tissue Development	development	Development of neurons	3.64E-05	 	1.159	 	0.943	SEZ6,DLX5,NRCAM,PLAU,SERPINF1,LAMB1,SIX4,DNER,ATF3,MTSS1,LRP1,OMG,ROBO2,COL4A1,OLIG2,KDR,VEGFA,ADAM19,FGF2,MYO5B,EPB41L3,NRP1,CNTNAP1,HGF,PRPH,SLITRK1,PHGDH,CRH,NDN,AFDN,LZTS1,VLDLR,NRP2,LRRTM3,DLK1,FASN,CKB,NTNG1,APC,ADGRB2,A2M,BCAN,NLGN3,EIF4EBP1,LMNB1,BCL11B,EGR1,OGT,RTN4R,NRXN1,CD44,SDK1,DPYSL3,PDZRN3,ICAM1,OLIG1	56	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	thyroid gland tumor	Thyroid gland tumor	3.82E-05	 	 	 	 	SLC4A11,SEZ6,OR8K5,PAPPA-AS1,PLCE1,TMEM229A,GRM3,AK3,CNTNAP3B,DPF1,USP31,PPA1,KCNIP2,SDF2L1,PHYHIPL,BCAT1,PASK,TCP11L1,TOP2A,NCOA7,LRRC59,CLIC6,ZNF285,ATP1A3,SOX3,DNAJB5,CALR,TARS1,PGBD5,NRP1,THSD4,CTH,NMI,FBXO5,COL14A1,COQ3,INSM1,ADM2,H1-3,GCC1,GPSM2,PDE7B,ALDH1L2,PCDH17,GPX8,CDH13,ALPK2,CD58,HOXD12,ACSS3,EGR1,GAA,NRXN1,CEBPB,NEBL,PLAAT4,SIX4,TRIM66,AKNA,MIPEP,COL4A1,CREB3L1,SLC38A1,RSL24D1,CD55,HNRNPM,RAB3GAP2,C1orf54,FBXL20,PAPPA,NQO1,FRY,NCAPH,ELAC2,A2M,GLG1,UHRF1BP1,PLEKHG1,PMEPA1,MDK,HS3ST3B1,CD44,ARC,LAMP3,ICAM1,TMSB10/TMSB4X,ABCA13,FRAS1,PELI1,GARS1,DGKB,LRRC61,HSPB6,TRIM22,PGM1,OLIG2,SRGAP1,PYROXD2,NDN,SOCS3,NCAPD2,TAF5,FN1,SNRPA1,SLC1A5,MOCOS,CTBS,B4GALT2,PUS7,LCA5,EDIL3,DLL3,CENPI,MB21D2,SRRT,PSAT1,MARVELD1,IFITM1,ASS1,ADAMTS16,DOT1L,SEL1L,CPD,SEC11C,BTBD17,SRPX,INPP5B,IDI1,SLC7A3,PJA1,SNRPA,SLC7A5,TAPT1,ALYREF,RBP1,FIGN,RPE65,ABCD2,HS6ST2,MAZ,XPOT,RUNX2,EXT2,PCDH1,TMEM131L,PROS1,SCD,CLIC4,BCAN,NLGN3,LMNB2,HMGCS1,WIPI1,ITGA6,RUNDC3B,DEPDC1B,SERPINB6,AP3M2,TSC22D2,TNFAIP3,DHX38,HERPUD1,FGD6,SLC6A9,DLX5,POLA1,MMP2,TNFRSF1A,ACAT2,MMAB,TOX2,TNFRSF10B,OLFML2A,AARS1,MARS1,PNPLA3,KCNH7,SAP30,GBP3,LRP1,TMEM47,NFKBIZ,GTSE1,S1PR1,KCNMA1,CDYL2,CNTNAP3,CDKN2C,MAF,EPB41L3,BCL6,ZNF419,RIPOR2,RASGRF2,PLK4,DSC3,CD34,PIMREG,MVD,MFAP4,KIF20A,EFEMP1,CRH,ANKRD11,SHMT2,HMGCR,MBOAT2,CNTFR,SPON1,ARRDC4,TSEN2,SLC6A1,HTR2A,H1-10,NCOA5,NARS1,PLOD2,ATP8A1,BCL11B,LMO2,DMGDH,RTN4R,IGF2R,SLC7A11,MVP,MTHFD2,CXCL9,PSPH,YARS1,SGCG,NRCAM,PLAU,PHLPP1,ELMOD1,RHPN2,LRP1B,PDE1C,WARS1,INSIG1,ROBO2,RAB39B,SLC7A1,VEGFA,GAS1,BEND5,MYO5B,OSMR,MANF,COL4A2,PPP1R15A,FAM83D,CNTNAP1,MAP2K6,HGF,SLITRK1,CCPG1,LRRC10B,SLC44A2,LTV1,C1orf61,MRC2,IL13RA1,BCL3,BEX2,ALDH2,GTPBP2,ARAP2,EIF4A3,ADCYAP1R1,PLXNA2,SGTB,LMNB1,SGPL1,FSD1L,CCDC152,LDHA,VEPH1,GPT2,FOXD4L1,VWA5A,ADAM12,PTPN13,KDR,ADAM19,SLCO1C1,SLC6A15,PRPF38A,HSPG2,PRPH,ITGA5,SYTL5,LZTS1,KLF12,FASN,PODXL,NUSAP1,CKB,NTNG1,AK4,APC,SLC3A2,SQLE,PCDH10,PODN,FNDC3B,SUV39H2,PHF10,PAPPA2,EIF4EBP1,EAF1,CENPN,FKRP,CCNB1IP1,SLC1A4,OGT,GFAP,NEDD4,CALCOCO2,HLA-A,NNAT,SDK1,DPYD,PDZRN3,PLCG1,KIF18B,OLIG1,DDR2,CHMP4C,AGL,SERPINF1,LAMB1,PLD3,HTRA1,DNER,TAC3,RRS1,MTSS1,MVK,UNC5B,CKS2,ENOX1,CIITA,EFHB,FGF2,ASPM,NMU,VAMP5,TPH1,PBX4,SERPINE1,TMED4,KCNT2,RFTN1,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,EPRS1,LDLR,SH3BP4,ZNF704,GLT8D2,FJX1,NFE2L1,PPIC,GDF15,KPNA2,CCDC107,FDFT1,PABPC3,SH2B3,SCPEP1,DLX6,DPYSL3,SCN2A,GAD2,ME1,PRPS1,DHX9,P4HA2,BGN,INHBB,SLC13A3,NFE2L2	385	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	central nervous system neuroepithelial tumor	Central nervous system neuroepithelial tumor	3.87E-05	 	 	 	 	CXCL9,ABCA13,PAPPA-AS1,PSPH,POLA1,PLAU,TNFRSF1A,RHPN2,GRM3,CKS2,MKI67,CIITA,TOP2A,KCNMA1,COL4A1,OLIG2,KDR,CDKN2C,VEGFA,RBP1,SOX3,FGF2,ASPM,MYO5B,BCL6,VAMP5,COL4A2,NUPR1,HSPG2,SERPINE1,HGF,MAZ,GOT1,RUNX2,EFEMP1,ANKRD11,COL14A1,SHMT2,NRP2,IL13RA1,SLCO3A1,TUBE1,APC,SPON1,GPSM2,FN1,LDLR,ALDH2,BCAN,PHF10,GLT8D2,MDK,NEGR1,ALPK2,KPNA2,PABPC3,CD44,HLA-A,CCL2,GAD2,PLCG1,KIF18B,SERPING1,P4HA2,DDR2	65	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of lipid	3.95E-05	 	0.033	 	-0.211	NSDHL,MMP2,PLAU,TNFRSF1A,ACAT2,PLCE1,GRM3,ATF3,PNPLA3,IDI1,MVK,PTPN13,DHCR7,S1PR1,INSIG1,CD74,KDR,VEGFA,RBP1,FGF2,KLF11,HGF,MVD,RUNX2,GRB14,SLC44A2,CRH,SOCS3,HMGCR,FASN,SC5D,CNTFR,STARD4,APC,A2M,SQLE,FN1,LDLR,SCD,EIF4EBP1,HTR2A,HMGCS1,GDF15,SGPL1,ITGA6,FDFT1,EGR1,MSMO1,DHCR24,CEBPB,CCL2,GAD2,PLCG1,ME1,NFE2L2	55	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	glioblastoma cancer	Glioblastoma	3.96E-05	 	 	 	 	CXCL9,EFEMP1,SHMT2,PLAU,TNFRSF1A,IL13RA1,SLCO3A1,TUBE1,APC,GRM3,FN1,ALDH2,BCAN,CKS2,MKI67,MDK,CIITA,KCNMA1,COL4A1,KDR,CDKN2C,VEGFA,RBP1,FGF2,CD44,CCL2,COL4A2,NUPR1,HGF,MAZ,GOT1,P4HA2,DDR2	33	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	inflammation	Inflammation of joint	4.03E-05	 	-0.024	 	-0.062	CXCL9,POLA1,MMP2,PLAU,TNFRSF1A,ADAMTS16,HTRA1,SEL1L,LRP1B,TNFRSF10B,SLFN5,KCNH7,MIPEP,RGCC,LRP1,ADAM12,C5orf30,S1PR1,CIITA,SLC7A1,CD74,KDR,VEGFA,FGF2,CALR,NMU,BCL6,NRP1,COL4A2,ADM,CEBPG,HSPG2,HGF,ITGA5,MAZ,VRK1,SOCS3,HMGCR,KLF12,FASN,BCL3,TUBE1,NQO1,FRY,SQLE,FN1,LDLR,ARAP2,MDK,HTR2A,ALPK2,ATP8A1,SLC1A4,FDFT1,CD44,GFAP,SLC7A11,HLA-A,TNFAIP3,CEBPB,CCL2,SCN2A,ICAM1,DDR2,BGN	65	
Cardiovascular System Development and Function, Organismal Development, Tissue Development	angiogenesis	Angiogenesis of cardiovascular tissue	4.07E-05	 	1.709	 	1.662	FN1,PLAU,VEGFA,HSPG2,FGF2,CTH,CD44	7	
Cardiovascular Disease, Ophthalmic Disease, Organismal Injury and Abnormalities	retinal vasculopathy	Retinal vasculopathy	4.07E-05	 	 	 	 	COL4A1,KDR,VEGFA,NRP1,HMGCR,HGF,ICAM1	7	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	plasma cell neoplasm	Plasma cell neoplasm	4.07E-05	 	 	 	 	NDN,POLA1,MMP2,FASN,TUBE1,CNTFR,LRP1B,APC,FN1,BCAN,PMEPA1,MKI67,CIITA,PASK,BCAT1,TOP2A,KDR,GDF15,KPNA2,CDKN2C,VEGFA,FGF2,FDFT1,EGR1,CD44,IGF2R,GFAP,OSMR,BCL6,HLA-A,TNFAIP3,CCL2,PLCG1,HGF,RUNX2	35	
Nutritional Disease	obesity	Obesity	4.07E-05	 	-0.376	 	-0.380	KIF20A,GPT2,SOCS3,SERPINF1,TNFRSF1A,ADM2,HMGCR,DLK1,FASN,ATF3,LDLR,SCD,PDE7B,LRP1,ADAM12,SLC6A1,PTPN13,MKI67,EIF4EBP1,HTR2A,PASK,TOP2A,KCNMA1,TXNIP,VEGFA,RBP1,GAA,MAF,OGT,CD44,OSMR,NMU,TNFAIP3,CEBPB,CCL2,GAD2,SCN2A,SERPINE1,ICAM1,AURKB,NFE2L2	41	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	HER2-negative breast cancer	HER2-negative breast cancer	4.10E-05	 	 	 	 	CXCL9,TOP2A,MMP2,KDR,CDKN2C,VEGFA,LMO2,GAS1,LAMB1,EGR1,FGF2,TUBE1,NQO1,BCL6,CDCP1,DPYD,SERPINE1,CD34	18	
