"","affy_hugene_2_0_st_v1","ensembl_gene_id","external_gene_name"
"52613",17117663,"ENSG00000274376","ADAMTS7P1"
"52614",17116671,"ENSG00000252948","RNU6-1314P"
"52615",17117406,"ENSG00000278967","AL138847.2"
"52616",17117724,"ENSG00000108344","PSMD3"
"52617",17117458,"ENSG00000279261","AL360294.1"
"52618",17117424,"ENSG00000185495","AC138393.1"
"52619",17117474,"ENSG00000240356","RPL23AP7"
"52620",17118080,"ENSG00000240356","RPL23AP7"
"52621",17117897,"ENSG00000240356","RPL23AP7"
"52622",17117112,"ENSG00000252766","RNU6-255P"
"52623",17116944,"ENSG00000252289","RNA5SP519"
"52624",17117329,"ENSG00000251917","RNU1-86P"
"52625",17116650,"ENSG00000251917","RNU1-86P"
"52626",17117577,"ENSG00000279746","AC092850.1"
"52627",17117594,"ENSG00000279746","AC092850.1"
"52628",17117849,"ENSG00000204196","RPL12P16"
"52629",17117849,"ENSG00000144426","NBEAL1"
"52630",17116658,"ENSG00000169807","PRY2"
"52631",17117229,"ENSG00000169807","PRY2"
"52632",17116516,"ENSG00000169807","PRY2"
"52633",17117317,"ENSG00000169807","PRY2"
"52634",17117310,"ENSG00000251796","RF00156"
"52635",17116669,"ENSG00000251796","RF00156"
"52636",17116187,"ENSG00000251705","RNA5-8SP6"
"52637",17117474,"ENSG00000213147","RPL23AP60"
"52638",17118080,"ENSG00000213147","RPL23AP60"
"52639",17117897,"ENSG00000213147","RPL23AP60"
"52640",17117092,"ENSG00000252209","RNU1-48P"
"52641",17116355,"ENSG00000252209","RNU1-48P"
"52642",17116820,"ENSG00000252472","RNU6-521P"
"52643",17117055,"ENSG00000252667","RNA5SP523"
"52644",17116334,"ENSG00000252667","RNA5SP523"
"52645",17117238,"ENSG00000236951","AC007359.1"
"52646",17116468,"ENSG00000131548","TTTY6B"
"52647",17117271,"ENSG00000131548","TTTY6B"
"52648",17116452,"ENSG00000244395","RBMY1D"
"52649",17117214,"ENSG00000244395","RBMY1D"
"52650",17117254,"ENSG00000244395","RBMY1D"
"52651",17116437,"ENSG00000244395","RBMY1D"
"52652",17117199,"ENSG00000244395","RBMY1D"
"52653",17116028,"ENSG00000092377","TBL1Y"
"52654",17116452,"ENSG00000234414","RBMY1A1"
"52655",17117214,"ENSG00000234414","RBMY1A1"
"52656",17117254,"ENSG00000234414","RBMY1A1"
"52657",17116437,"ENSG00000234414","RBMY1A1"
"52658",17117199,"ENSG00000234414","RBMY1A1"
"52659",17116452,"ENSG00000169811","RBMY1HP"
"52660",17117214,"ENSG00000169811","RBMY1HP"
"52661",17117254,"ENSG00000169811","RBMY1HP"
"52662",17116437,"ENSG00000169811","RBMY1HP"
"52663",17117199,"ENSG00000169811","RBMY1HP"
"52664",17117110,"ENSG00000185275","CD24P4"
"52665",17116019,"ENSG00000147753","TTTY7"
"52666",17116924,"ENSG00000147753","TTTY7"
"52667",17116791,"ENSG00000229643","LINC00280"
"52668",17116289,"ENSG00000241859","ANOS2P"
"52669",17116059,"ENSG00000251996","RF00019"
"52670",17117690,"ENSG00000278499","AC018554.3"
"52671",17117611,"ENSG00000278499","AC018554.3"
"52672",17117447,"ENSG00000278499","AC018554.3"
"52673",17117581,"ENSG00000280202","AC005831.1"
"52674",17117441,"ENSG00000230439","AL512488.1"
"52675",17117579,"ENSG00000230294","LINC02370"
"52676",17117588,"ENSG00000257199","AC025161.1"
"52677",17118033,"ENSG00000260404","AC110079.1"
"52678",17117427,"ENSG00000260404","AC110079.1"
"52679",17116630,"ENSG00000274234","RN7SL818P"
"52680",17117340,"ENSG00000274234","RN7SL818P"
"52681",17117033,"ENSG00000252173","RNU6-109P"
"52682",17116321,"ENSG00000252173","RNU6-109P"
"52683",17117323,"ENSG00000252681","RNU1-97P"
"52684",17116656,"ENSG00000252681","RNU1-97P"
"52685",17117575,"ENSG00000257941","AC011611.5"
"52686",17117474,"ENSG00000233084","RPL23AP25"
"52687",17118080,"ENSG00000233084","RPL23AP25"
"52688",17117897,"ENSG00000233084","RPL23AP25"
"52689",17117847,"ENSG00000260868","LINC01960"
"52690",17116452,"ENSG00000169800","RBMY1F"
"52691",17117214,"ENSG00000169800","RBMY1F"
"52692",17117254,"ENSG00000169800","RBMY1F"
"52693",17116437,"ENSG00000169800","RBMY1F"
"52694",17117199,"ENSG00000169800","RBMY1F"
"52695",17117643,"ENSG00000249931","GOLGA8K"
"52696",17117647,"ENSG00000249931","GOLGA8K"
"52697",17117645,"ENSG00000249931","GOLGA8K"
"52698",17118033,"ENSG00000243302","AC018638.4"
"52699",17117427,"ENSG00000243302","AC018638.4"
"52700",17116580,"ENSG00000228240","TTTY17A"
"52701",17116530,"ENSG00000228240","TTTY17A"
"52702",17117388,"ENSG00000228240","TTTY17A"
"52703",17116533,"ENSG00000226906","TTTY4"
"52704",17116583,"ENSG00000226906","TTTY4"
"52705",17117383,"ENSG00000226906","TTTY4"
"52706",17117626,"ENSG00000078304","PPP2R5C"
"52707",17116473,"ENSG00000243040","RBMY2FP"
"52708",17116491,"ENSG00000243040","RBMY2FP"
"52709",17116065,"ENSG00000237048","TTTY12"
"52710",17116825,"ENSG00000234795","RFTN1P1"
"52711",17116822,"ENSG00000225520","TTTY16"
"52712",17117573,"ENSG00000166856","GPR182"
"52713",17117055,"ENSG00000252315","RNA5SP520"
"52714",17116334,"ENSG00000252315","RNA5SP520"
"52715",17117911,"ENSG00000282676","AC026369.8"
"52716",17117053,"ENSG00000251953","RNA5SP522"
"52717",17116336,"ENSG00000251953","RNA5SP522"
"52718",17118044,"ENSG00000279943","AC110771.1"
"52719",17118033,"ENSG00000253326","AL606534.5"
"52720",17117460,"ENSG00000253326","AL606534.5"
"52721",17117427,"ENSG00000253326","AL606534.5"
"52722",17118033,"ENSG00000214837","LINC01347"
"52723",17117460,"ENSG00000214837","LINC01347"
"52724",17117427,"ENSG00000214837","LINC01347"
"52725",17117911,"ENSG00000120645","IQSEC3"
"52726",17117329,"ENSG00000252426","RNU1-107P"
"52727",17116650,"ENSG00000252426","RNU1-107P"
"52728",17117323,"ENSG00000252625","RNU1-40P"
"52729",17116656,"ENSG00000252625","RNU1-40P"
"52730",17116357,"ENSG00000169953","HSFY2"
"52731",17117074,"ENSG00000169953","HSFY2"
"52732",17117165,"ENSG00000229236","TTTY10"
"52733",17117670,"ENSG00000279255","Z97653.2"
"52734",17118024,"ENSG00000272989","LINC02012"
"52735",17115938,"ENSG00000251841","RNU6-1334P"
"52736",17116538,"ENSG00000183753","BPY2"
"52737",17116588,"ENSG00000183753","BPY2"
"52738",17117372,"ENSG00000183753","BPY2"
"52739",17117268,"ENSG00000215560","TTTY5"
"52740",17117690,"ENSG00000214525","AC130709.1"
"52741",17117611,"ENSG00000214525","AC130709.1"
"52742",17117447,"ENSG00000214525","AC130709.1"
"52743",17116050,"ENSG00000099725","PRKY"
"52744",17116452,"ENSG00000242389","RBMY1E"
"52745",17117214,"ENSG00000242389","RBMY1E"
"52746",17117254,"ENSG00000242389","RBMY1E"
"52747",17116437,"ENSG00000242389","RBMY1E"
"52748",17117199,"ENSG00000242389","RBMY1E"
"52749",17117619,"ENSG00000225210","DUXAP9"
"52750",17117429,"ENSG00000279774","AL590483.3"
"52751",17116664,"ENSG00000226092","RBMY2AP"
"52752",17117312,"ENSG00000226092","RBMY2AP"
"52753",17116525,"ENSG00000226092","RBMY2AP"
"52754",17117633,"ENSG00000258424","AL512791.1"
"52755",17117884,"ENSG00000214081","CYP4F30P"
"52756",17117619,"ENSG00000244306","AL589743.1"
"52757",17118033,"ENSG00000279072","AC118758.3"
"52758",17117427,"ENSG00000279072","AC118758.3"
"52759",17117682,"ENSG00000261971","MMP25-AS1"
"52760",17118076,"ENSG00000281048","AC114936.2"
"52761",17117638,"ENSG00000258986","TMEM179"
"52762",17118033,"ENSG00000283050","GTF2IP12"
"52763",17117427,"ENSG00000283050","GTF2IP12"
"52764",17117918,"ENSG00000160233","LRRC3"
"52765",17117641,"ENSG00000260792","LINC02280"
"52766",17117794,"ENSG00000280197","C18orf12"
"52767",17116664,"ENSG00000215540","RBMY2CP"
"52768",17117312,"ENSG00000215540","RBMY2CP"
"52769",17116525,"ENSG00000215540","RBMY2CP"
"52770",17116599,"ENSG00000205944","DAZ2"
"52771",17117351,"ENSG00000205944","DAZ2"
"52772",17116550,"ENSG00000205944","DAZ2"
"52773",17117276,"ENSG00000205944","DAZ2"
"52774",17118013,"ENSG00000243422","RPL23AP49"
"52775",17117975,"ENSG00000228144","AC078927.1"
"52776",17117636,"ENSG00000100784","RPS6KA5"
"52777",17117790,"ENSG00000177710","SLC35G5"
"52778",17117884,"ENSG00000239402","CYP4F62P"
"52779",17117176,"ENSG00000254488","AC007876.1"
"52780",17118024,"ENSG00000275544","BDH1"
"52781",17117474,"ENSG00000212932","RPL23AP4"
"52782",17118080,"ENSG00000212932","RPL23AP4"
"52783",17117897,"ENSG00000212932","RPL23AP4"
"52784",17116375,"ENSG00000131007","TTTY9B"
"52785",17117068,"ENSG00000131007","TTTY9B"
"52786",17115966,"ENSG00000231535","LINC00278"
"52787",17117849,"ENSG00000243824","RPL12P6"
"52788",17117523,"ENSG00000019485","PRDM11"
"52789",17117410,"ENSG00000272755","AC245297.2"
"52790",17117831,"ENSG00000105499","PLA2G4C"
"52791",17117911,"ENSG00000262607","IQSEC3"
"52792",17117981,"ENSG00000234270","RPL36P20"
"52793",17117833,"ENSG00000270248","AC011468.4"
"52794",17117738,"ENSG00000280351","AC127496.7"
"52795",17116730,"ENSG00000169093","ASMTL"
"52796",17117331,"ENSG00000172288","CDY1"
"52797",17116644,"ENSG00000172288","CDY1"
"52798",17117849,"ENSG00000197958","RPL12"
"52799",17118076,"ENSG00000170089","AC106795.1"
"52800",17116805,"ENSG00000185700","TTTY8B"
"52801",17116154,"ENSG00000185700","TTTY8B"
"52802",17118015,"ENSG00000203644","AC083799.1"
"52803",17117609,"ENSG00000237378","AL445989.1"
"52804",17117784,"ENSG00000281927","AC243899.1"
"52805",17117730,"ENSG00000281927","AC243899.1"
"52806",17117778,"ENSG00000281927","AC243899.1"
"52807",17117537,"ENSG00000177830","CHID1"
"52808",17117449,"ENSG00000227667","AL392003.1"
"52809",17116131,"ENSG00000168757","TSPY2"
"52810",17116141,"ENSG00000168757","TSPY2"
"52811",17115998,"ENSG00000168757","TSPY2"
"52812",17116086,"ENSG00000168757","TSPY2"
"52813",17116097,"ENSG00000168757","TSPY2"
"52814",17116116,"ENSG00000168757","TSPY2"
"52815",17116284,"ENSG00000154620","TMSB4Y"
"52816",17117569,"ENSG00000258071","ARL2BPP2"
"52817",17116810,"ENSG00000099721","AMELY"
"52818",17117829,"ENSG00000279329","AC020910.5"
"52819",17116933,"ENSG00000237563","TTTY21B"
"52820",17116016,"ENSG00000237563","TTTY21B"
"52821",17117860,"ENSG00000235072","AC012074.1"
"52822",17118104,"ENSG00000250138","AC139495.3"
"52823",17118068,"ENSG00000250138","AC139495.3"
"52824",17118058,"ENSG00000250138","AC139495.3"
"52825",17118066,"ENSG00000250138","AC139495.3"
"52826",17117057,"ENSG00000226362","FAM41AY2"
"52827",17116323,"ENSG00000226362","FAM41AY2"
"52828",17116348,"ENSG00000233522","FAM224A"
"52829",17117035,"ENSG00000233522","FAM224A"
"52830",17117871,"ENSG00000233155","HMGA1P8"
"52831",17117019,"ENSG00000129862","VCY1B"
"52832",17116296,"ENSG00000129862","VCY1B"
"52833",17118056,"ENSG00000250782","AC233724.12"
"52834",17118050,"ENSG00000250088","AC233724.8"
"52835",17118092,"ENSG00000250088","AC233724.8"
"52836",17118090,"ENSG00000250088","AC233724.8"
"52837",17118028,"ENSG00000250634","LINC01182"
"52838",17118033,"ENSG00000272556","GTF2IP13"
"52839",17117427,"ENSG00000272556","GTF2IP13"
"52840",17117876,"ENSG00000272913","AC009237.14"
"52841",17115940,"ENSG00000129824","RPS4Y1"
"52842",17117706,"ENSG00000231096","NDUFB4P3"
"52843",17117611,"ENSG00000275756","AL354751.3"
"52844",17117540,"ENSG00000229719","MIR194-2HG"
"52845",17117531,"ENSG00000203334","AP003027.1"
"52846",17116452,"ENSG00000226941","RBMY1J"
"52847",17117214,"ENSG00000226941","RBMY1J"
"52848",17117254,"ENSG00000226941","RBMY1J"
"52849",17116437,"ENSG00000226941","RBMY1J"
"52850",17117199,"ENSG00000226941","RBMY1J"
"52851",17116776,"ENSG00000250204","TTTY23B"
"52852",17116181,"ENSG00000250204","TTTY23B"
"52853",17117609,"ENSG00000187005","KRTAP21-1"
"52854",17117782,"ENSG00000278194","SPPL2C"
"52855",17117474,"ENSG00000219814","RPL23AP47"
"52856",17118080,"ENSG00000219814","RPL23AP47"
"52857",17117897,"ENSG00000219814","RPL23AP47"
"52858",17117094,"ENSG00000176728","TTTY14"
"52859",17117099,"ENSG00000176728","TTTY14"
"52860",17117186,"ENSG00000223637","RBMY2EP"
"52861",17117179,"ENSG00000183146","PRORY"
"52862",17117966,"ENSG00000128262","POM121L9P"
"52863",17117790,"ENSG00000164729","SLC35G3"
"52864",17117864,"ENSG00000259439","LINC01833"
"52865",17116664,"ENSG00000224657","RBMY2BP"
"52866",17117312,"ENSG00000224657","RBMY2BP"
"52867",17116525,"ENSG00000224657","RBMY2BP"
"52868",17117192,"ENSG00000184991","TTTY13"
"52869",17117784,"ENSG00000282614","DND1P1"
"52870",17117730,"ENSG00000282614","DND1P1"
"52871",17117778,"ENSG00000282614","DND1P1"
"52872",17116194,"ENSG00000233864","TTTY15"
"52873",17116951,"ENSG00000183704","SLC9B1P1"
"52874",17117853,"ENSG00000281099","AC244167.1"
"52875",17117638,"ENSG00000276342","TMEM179"
"52876",17117784,"ENSG00000281922","AC139677.6"
"52877",17117730,"ENSG00000281922","AC139677.6"
"52878",17117778,"ENSG00000281922","AC139677.6"
"52879",17117114,"ENSG00000215580","BCORP1"
"52880",17118104,"ENSG00000251158","AC131392.2"
"52881",17118068,"ENSG00000251158","AC131392.2"
"52882",17118058,"ENSG00000251158","AC131392.2"
"52883",17118066,"ENSG00000251158","AC131392.2"
"52884",17116375,"ENSG00000242153","OFD1P6Y"
"52885",17117068,"ENSG00000242153","OFD1P6Y"
"52886",17117780,"ENSG00000281284","MAPT-IT1"
"52887",17117676,"ENSG00000261282","SOD1P2"
"52888",17116936,"ENSG00000129816","TTTY1B"
"52889",17116010,"ENSG00000129816","TTTY1B"
"52890",17117825,"ENSG00000125650","PSPN"
"52891",17115978,"ENSG00000229308","AC010737.1"
"52892",17116344,"ENSG00000250868","XKRY"
"52893",17117044,"ENSG00000250868","XKRY"
"52894",17117916,"ENSG00000225637","AP001046.1"
"52895",17116580,"ENSG00000223641","TTTY17C"
"52896",17116530,"ENSG00000223641","TTTY17C"
"52897",17117388,"ENSG00000223641","TTTY17C"
"52898",17117849,"ENSG00000213228","RPL12P38"
"52899",17117391,"ENSG00000228786","LINC00266-4P"
"52900",17116630,"ENSG00000172297","GOLGA2P3Y"
"52901",17117340,"ENSG00000172297","GOLGA2P3Y"
"52902",17116641,"ENSG00000239304","DNM1P48"
"52903",17117337,"ENSG00000239304","DNM1P48"
"52904",17116641,"ENSG00000172294","CSPG4P4Y"
"52905",17117337,"ENSG00000172294","CSPG4P4Y"
"52906",17116641,"ENSG00000240450","CSPG4P1Y"
"52907",17117337,"ENSG00000240450","CSPG4P1Y"
"52908",17117742,"ENSG00000264176","MAGOH2P"
"52909",17117663,"ENSG00000281976","ADAMTS7P1"
"52910",17117397,"ENSG00000204362","AL590644.1"
"52911",17118035,"ENSG00000072832","CRMP1"
"52912",17117882,"ENSG00000204460","LINC01854"
"52913",17117849,"ENSG00000219932","RPL12P8"
"52914",17116533,"ENSG00000228296","TTTY4C"
"52915",17116583,"ENSG00000228296","TTTY4C"
"52916",17117383,"ENSG00000228296","TTTY4C"
"52917",17116694,"ENSG00000124334","IL9R"
"52918",17117891,"ENSG00000213148","AC073465.1"
"52919",17116420,"ENSG00000280969","RPS4Y2"
"52920",17118015,"ENSG00000172765","TMCC1"
"52921",17115981,"ENSG00000099715","PCDH11Y"
"52922",17115996,"ENSG00000214207","KRT18P10"
"52923",17116894,"ENSG00000234830","FAM197Y9"
"52924",17116780,"ENSG00000234830","FAM197Y9"
"52925",17116888,"ENSG00000234830","FAM197Y9"
"52926",17116847,"ENSG00000234830","FAM197Y9"
"52927",17116901,"ENSG00000234830","FAM197Y9"
"52928",17116410,"ENSG00000198692","EIF1AY"
"52929",17118052,"ENSG00000249156","AC233724.6"
"52930",17118086,"ENSG00000283988","AC233724.18"
"52931",17118050,"ENSG00000283988","AC233724.18"
"52932",17118088,"ENSG00000283988","AC233724.18"
"52933",17118092,"ENSG00000283988","AC233724.18"
"52934",17118090,"ENSG00000283988","AC233724.18"
"52935",17116977,"ENSG00000183878","UTY"
"52936",17116924,"ENSG00000147761","TTTY7B"
"52937",17116019,"ENSG00000147761","TTTY7B"
"52938",17116933,"ENSG00000228890","TTTY21"
"52939",17116016,"ENSG00000228890","TTTY21"
"52940",17116159,"ENSG00000212855","TTTY2"
"52941",17116795,"ENSG00000212855","TTTY2"
"52942",17116936,"ENSG00000129845","TTTY1"
"52943",17116010,"ENSG00000129845","TTTY1"
"52944",17116171,"ENSG00000224075","TTTY22"
"52945",17116177,"ENSG00000224075","TTTY22"
"52946",17116177,"ENSG00000228379","AC010891.1"
"52947",17118033,"ENSG00000282235","AC240565.3"
"52948",17117427,"ENSG00000282235","AC240565.3"
"52949",17116681,"ENSG00000168939","SPRY3"
"52950",17116776,"ENSG00000239225","TTTY23"
"52951",17116181,"ENSG00000239225","TTTY23"
"52952",17117966,"ENSG00000183169","POM121L1P"
"52953",17117813,"ENSG00000283980","GNG14"
"52954",17116357,"ENSG00000172468","HSFY1"
"52955",17117074,"ENSG00000172468","HSFY1"
"52956",17116658,"ENSG00000172283","PRYP4"
"52957",17117229,"ENSG00000172283","PRYP4"
"52958",17116516,"ENSG00000172283","PRYP4"
"52959",17117317,"ENSG00000172283","PRYP4"
"52960",17118094,"ENSG00000233974","AC138951.1"
"52961",17117554,"ENSG00000231503","PTMAP4"
"52962",17117048,"ENSG00000182415","CDY2A"
"52963",17117331,"ENSG00000182415","CDY2A"
"52964",17116338,"ENSG00000182415","CDY2A"
"52965",17116644,"ENSG00000182415","CDY2A"
"52966",17117849,"ENSG00000185834","RPL12P4"
"52967",17117560,"ENSG00000258017","AC011603.2"
"52968",17117565,"ENSG00000258017","AC011603.2"
"52969",17117325,"ENSG00000231141","TTTY3"
"52970",17116652,"ENSG00000231141","TTTY3"
"52971",17116962,"ENSG00000206159","GYG2P1"
"52972",17117784,"ENSG00000281642","AC127032.1"
"52973",17117730,"ENSG00000281642","AC127032.1"
"52974",17117778,"ENSG00000281642","AC127032.1"
"52975",17116375,"ENSG00000240438","OFD1P5Y"
"52976",17117068,"ENSG00000240438","OFD1P5Y"
"52977",17117792,"ENSG00000141622","RNF165"
"52978",17117782,"ENSG00000277106","SPPL2C"
"52979",17118054,"ENSG00000283776","AC233724.16"
"52980",17118086,"ENSG00000283967","AC233724.17"
"52981",17118050,"ENSG00000283967","AC233724.17"
"52982",17118088,"ENSG00000283967","AC233724.17"
"52983",17118092,"ENSG00000283967","AC233724.17"
"52984",17118090,"ENSG00000283967","AC233724.17"
"52985",17117019,"ENSG00000129864","VCY"
"52986",17116296,"ENSG00000129864","VCY"
"52987",17118086,"ENSG00000284234","AC106774.6"
"52988",17118050,"ENSG00000284234","AC106774.6"
"52989",17118088,"ENSG00000284234","AC106774.6"
"52990",17118092,"ENSG00000284234","AC106774.6"
"52991",17118090,"ENSG00000284234","AC106774.6"
"52992",17117758,"ENSG00000267790","LINC01987"
"52993",17117535,"ENSG00000279046","AP003062.2"
"52994",17117884,"ENSG00000180178","FAR2P1"
"52995",17115953,"ENSG00000067646","ZFY"
"52996",17116765,"ENSG00000233070","ZFY-AS1"
"52997",17117024,"ENSG00000223517","AC010723.1"
"52998",17116664,"ENSG00000215507","RBMY2DP"
"52999",17117312,"ENSG00000215507","RBMY2DP"
"53000",17116525,"ENSG00000215507","RBMY2DP"
"53001",17117888,"ENSG00000169554","ZEB2"
"53002",17117966,"ENSG00000161103","AC008132.1"
"53003",17117851,"ENSG00000272944","AC079834.2"
"53004",17117110,"ENSG00000272398","CD24"
"53005",17118086,"ENSG00000284356","AC233724.19"
"53006",17118050,"ENSG00000284356","AC233724.19"
"53007",17118088,"ENSG00000284356","AC233724.19"
"53008",17118092,"ENSG00000284356","AC233724.19"
"53009",17118090,"ENSG00000284356","AC233724.19"
"53010",17118086,"ENSG00000284042","AC106774.5"
"53011",17118050,"ENSG00000284042","AC106774.5"
"53012",17118088,"ENSG00000284042","AC106774.5"
"53013",17118092,"ENSG00000284042","AC106774.5"
"53014",17118090,"ENSG00000284042","AC106774.5"
"53015",17116684,"ENSG00000124333","VAMP7"
"53016",17116599,"ENSG00000187191","DAZ3"
"53017",17117351,"ENSG00000187191","DAZ3"
"53018",17116550,"ENSG00000187191","DAZ3"
"53019",17117276,"ENSG00000187191","DAZ3"
"53020",17117649,"ENSG00000259216","AC084757.1"
"53021",17117750,"ENSG00000279668","AC024610.2"
"53022",17117325,"ENSG00000280961","TTTY3B"
"53023",17116652,"ENSG00000280961","TTTY3B"
"53024",17117695,"ENSG00000166446","CDYL2"
"53025",17117748,"ENSG00000280020","AC116407.3"
"53026",17117857,"ENSG00000272275","AC092687.3"
"53027",17117909,"ENSG00000235621","LINC00494"
"53028",17117433,"ENSG00000233421","LINC01783"
"53029",17117609,"ENSG00000231817","LINC01198"
"53030",17117467,"ENSG00000155265","GOLGA7B"
"53031",17116074,"ENSG00000232348","LINC00279"
"53032",17116832,"ENSG00000233699","TTTY18"
"53033",17116083,"ENSG00000232419","TTTY19"
"53034",17116838,"ENSG00000180910","TTTY11"
"53035",17117920,"ENSG00000281803","AC136352.9"
"53036",17117331,"ENSG00000172352","CDY1B"
"53037",17116644,"ENSG00000172352","CDY1B"
"53038",17117547,"ENSG00000279342","AP000866.6"
"53039",17117780,"ENSG00000279685","MAPT-IT1"
"53040",17117930,"ENSG00000260924","LINC01311"
"53041",17116706,"ENSG00000273850","PPP2R3B"
"53042",17117756,"ENSG00000270587","AC046185.2"
"53043",17117782,"ENSG00000185294","SPPL2C"
"53044",17117853,"ENSG00000280591","AC237191.1"
"53045",17117740,"ENSG00000279066","HEXDC-IT1"
"53046",17117433,"ENSG00000228549","BX284668.2"
"53047",17116641,"ENSG00000172342","CSPG4P3Y"
"53048",17117337,"ENSG00000172342","CSPG4P3Y"
"53049",17116641,"ENSG00000244231","CSPG4P2Y"
"53050",17117337,"ENSG00000244231","CSPG4P2Y"
"53051",17116641,"ENSG00000242854","DNM1P24"
"53052",17117337,"ENSG00000242854","DNM1P24"
"53053",17117802,"ENSG00000265097","RBM22P1"
"53054",17116630,"ENSG00000239533","GOLGA2P2Y"
"53055",17117340,"ENSG00000239533","GOLGA2P2Y"
"53056",17116844,"ENSG00000232808","TTTY20"
"53057",17116097,"ENSG00000233803","TSPY4"
"53058",17116131,"ENSG00000233803","TSPY4"
"53059",17116141,"ENSG00000233803","TSPY4"
"53060",17116116,"ENSG00000233803","TSPY4"
"53061",17116086,"ENSG00000233803","TSPY4"
"53062",17116894,"ENSG00000225560","FAM197Y8"
"53063",17116847,"ENSG00000225560","FAM197Y8"
