Pathway	pVal	zScore	Genes	type	comparison
Development of central nervous system	6.47237009912866	0	DLX5,SOX8,NR4A3,CNR1,FOXD1,CST3,ALDH3A2,CXCR4,NKX2-1,BMP4,BCR,RBL1,GRM1,IMMP2L,HMX2,ST8SIA2,CYP26A1,EN1,CCND2,DIO3,NAV2,SLC1A2,MYRF,USP9X,CDK5R1,EOMES,CHL1,SMARCA1,ZNF423,BRCA2,FEZF1,POMK,HOXA1,PTCH1,HPCAL4,SPRY4,POU3F2,NKX6-1,HAP1,CHRNB2,NANOS1,MDGA1,NTRK2,FZD3,FGFR3,NOTCH1,CNTN6,JMJD6,PLXNA4,GFAP,PTPRJ,UNC5C,APLP1,DAAM2,EMX1,DYNC2H1,LRP2,SIX3,NEUROG2,NRCAM,LHX2,SPRY2,NR2E1,SLC4A7,CHRD,TNIK,CRTAC1,ASCL1,AFF2,MAP1B,ATRX,SOX2,VEGFC,KIRREL3,NKX2-2,SEMA5A,PTPRZ1,SHROOM4,EGFR,COL4A1,LEF1,GAP43,DDIT4,NFIB,PDGFC,SOX9,CASP3,THRB,DAB1,PHGDH,APAF1,MECP2,HMX3,PTCHD1,CSF1R,DRD1,GAS8,PTN,TP53BP2,ARMC4,NLGN3,PRKDC,ADCYAP1R1,SH3GL2,GLI3,GLI2,ARX,TENM2,SALL1,EML1,SMAD9,NOS2,KCNJ10,POU3F3,DRAXIN,RNF112	Functional	HD_Vs_Ctr_Genea_CD44
Morphology of telencephalon	6.43415218132648	0	LRP2,DLX5,DAB1,PHGDH,APAF1,MECP2,MSI1,LHX2,NR2E1,DMRTA2,CSF1R,POU3F2,CRTAC1,HDC,ASCL1,SEMA7A,MAP1B,FZD3,NTRK2,ST8SIA2,EGFR,ATP1B2,GPM6B,NFIB,GLI3,GLI2,SLC1A2,ABI2,CLCN2,ARX,TENM2,PLXNA4,GFAP,SALL1,TUBB4A,CDK5R1,NOS2,CHL1,ZNF423,EMX1,FEZF1,POU3F3,DRAXIN	Functional	HD_Vs_Ctr_Genea_CD44
Morphology of brain	6.38090666937326	0	DLX5,CST3,DLG3,ADCY1,CXCR4,NKX2-1,HDC,BCR,RBL1,NOS3,HMX2,ST8SIA2,CYP26A1,EN1,CCND2,ATP1B2,GPM6B,SLC1A2,AGA,CDK5R1,CHL1,ZNF423,CADPS2,ERBB3,FEZF1,JUN,HOXA1,ACHE,RARA,PTCH1,SERPINE2,DMRTA2,POU3F2,AKAP12,HAP1,SEMA7A,CHRNB2,FZD3,NTRK2,PAPPA2,NDST3,NOTCH1,NPY2R,CNTN6,ABI2,CLCN2,PLXNA4,GFAP,GRIN2B,CEBPB,EMX1,WNT4,LRP2,SIX3,NEUROG2,NRCAM,SRGAP3,MSI1,LHX2,PCDH9,NR2E1,CHRD,ENHO,CRTAC1,ASCL1,MAP1B,ATRX,ASTN1,PGAP1,LRRTM4,EGFR,LEF1,GAP43,NFIB,GPR85,CCP110,PRND,KIF1B,SCN1A,SHANK2,CASP3,DAB1,PHGDH,APAF1,MECP2,NPY1R,CSF1R,DRD1,SHISA2,NLGN3,LHX4,GLI3,GLI2,ARX,TENM2,SALL1,TUBB4A,NOS2,KIDINS220,ARSG,POU3F3,DRAXIN	Functional	HD_Vs_Ctr_Genea_CD44
Action potential of cells	6.37059040089728	0	SLC32A1,SCN3A,SLC6A9,CRH,ASIC1,MECP2,CNR1,SERPINE2,CACNA1I,ROCK2,KISS1,ADCY1,DRD1,GDAP1,SCN5A,SCN9A,KCND2,CHRNB2,GRM1,GRIA4,ST8SIA2,LRRTM4,KCNA2,GRIN2B,CD47,GABBR2,GRIN2A,SCN1A,SHANK2,DNMT3A,GRPR,ARHGEF9,CTH,CPLX1,FGD4	Functional	HD_Vs_Ctr_Genea_CD44
Organization of cytoskeleton	6.34872198600186	0	AUTS2,KCNJ2,DLX5,FAM107A,ADCY1,FOS,DGKK,CXCR4,LRRC4,MID1IP1,DNMBP,BCR,CAPRIN2,GRM1,CD9,SEMA5B,LAMA1,DAPK1,GPM6B,CGN,BOC,CD47,CDK5R1,GSN,CLU,WHAMM,NTN3,ARHGEF9,ARHGAP12,ATCAY,AMIGO1,ITGAM,ACHE,REM1,SYT1,EPHA3,ATP8A2,GAB1,GJB2,DMTN,TRDN,HAP1,CHRNB2,NANOS1,CDH13,BST1,ARFGEF1,ITSN1,DAAM1,LIFR,PLXNA4,ADRA2A,SRGAP2,DYNC2H1,FMNL1,CSF2,NRCAM,SRGAP3,LHX2,NR2E1,PLPPR4,DPYSL5,NCF2,TNIK,ACTN2,COL25A1,KIRREL3,SEMA5A,EGFR,KRT4,RHOJ,SHANK2,EPS8,SOX9,SLITRK1,SEMA4D,ASAP1,CSF1R,KISS1,PTN,CDC42BPG,CYFIP2,EPB41L5,CASP4,SH3GL2,ANGPT2,CD44,WEE1,XIRP1,EML1,LMTK3,ACAP1,ARC,TUBB4A,GAPDH,ICAM1,APC2,TMSB10/TMSB4X,DRAXIN,MAST1,CNTN4,ERBIN,CNR1,SPIRE2,EPHX2,ELFN1,PREX2,BMP4,PARD6B,PCLO,EFNB2,HAS3,KDR,EZR,TIAM1,SRGAP1,LMCD1,USP9X,CHL1,NOS1AP,MARK1,ANKRD53,FGD4,JUN,PDGFD,SPIRE1,STMN4,CSRP1,GJC2,MSTN,APC,LCP1,SLC3A2,POU3F2,AKAP12,NKX6-1,CDH10,SEMA7A,IL1RAP,NTRK2,EIF4EBP1,LRP4,SPATA13,CDC42EP4,NOTCH1,STIM2,MYL2,ABI2,PTPRJ,RDX,GFAP,PLCG2,GRIN2B,CCDC88A,GRK5,KRT6B,PRKCA,NEFM,LRP2,PRKCQ,PHIP,PCDH9,UBQLN2,ROCK2,LPIN1,SYK,MAP7,ASCL1,RGS6,MAP1B,PCDH15,VWF,ATRX,ZNF135,VEGFC,GAS7,PTPRZ1,SHROOM4,ESPN,JAK2,LIMD1,GAP43,NFIB,SEMA6A,RAP1GAP,EPS8L2,SEMA3D,CNTN2,CCP110,SCN1A,MAP6,FMNL2,CASP3,ITGA4,ITGB4,AKAP9,HRH2,MYO3A,DAB1,HCK,PHGDH,COMT,MECP2,DDR1,SYNM,RAC2,BICD1,DRD1,NLGN1,DACT1,NLGN3,HDAC4,TIAM2,IL33,PLEK,PREX1,KRT18,AGAP2,KIDINS220,CCL2,TIMP3,NEK6	Functional	HD_Vs_Ctr_Genea_CD44
Motor dysfunction or movement disorder	6.17979854051436	0	SCN3A,SLC6A9,LAPTM4B,FAM107A,CNR1,ATP2A1,EPHX2,ARHGDIB,FOS,SCN9A,NKX2-1,HDC,SORL1,KCND2,BCR,GRM1,ST8SIA2,PRRT2,LGR5,BEAN1,IGSF5,MYH7,ZNF239,LAMA1,KDR,ATP1B2,GPM6B,KCNJ4,SLC1A2,GABRB2,GAS5,FABP7,CDO1,HELLS,KLRD1,AGA,GABBR2,LMCD1,CDK5R1,CLU,ZNF423,BRCA2,ARHGEF9,GABRA3,ERBB3,CPLX1,SLC17A8,ATCAY,JUN,ITGAM,ACHE,CDS1,SCN7A,GJC2,SERPINE2,ATP8A2,CACNA1I,CA2,FLVCR1,CHI3L1,SNCG,NKX6-1,HAP1,CACNA2D3,GUCA1B,CHRNB2,RGS9,FRMD4B,NTRK2,CDH11,SYNJ1,SIX1,ATP13A2,FGFR3,LRP4,PLOD2,ZNF215,MYL12A,PTPN3,CASQ1,KAZN,CLCN2,LIFR,CHCHD2,GFAP,GRIN2B,KMT2C,GRK5,APLP1,DAAM2,SLC2A4,TUBB2B,XBP1,GLRB,ADRA2A,ATP6AP2,CHGB,PRKCG,PRICKLE1,PSAT1,BHLHE40,ATP2B3,MT1E,SARS,NRCAM,SRGAP3,MSI1,TRIB3,ROCK2,RASGRP2,MALT1,GRIN3B,SCN5A,ASCL1,XK,MAP1B,ACTN2,KCNIP1,KCND3,SOX2,CIITA,SEMA5A,CHRNA5,CD74,HTR1D,GAP43,RAP1GAP,P4HA1,CREB3L1,CYP26B1,CADM4,FZD4,GALNT3,HSPB1,PRND,KIF1B,GRIN2A,SCN1A,GJB6,DYNC1I1,SHANK2,SLC1A1,CACNA2D1,CD38,EPS8,SOX9,CASP3,VWA3B,ABHD12,ITGB4,SLITRK1,SLC32A1,DAB1,TTPA,COMT,HIVEP3,MECP2,PDE10A,CSF1R,PTCHD1,GDAP1,DRD1,GNG3,PGK1,SACS,ENPP5,CYFIP2,CA14,PTPRR,SH3GL2,SCN2B,ABCA1,GLI2,ARX,MEF2C,CD44,EML1,PCTP,TUBB4A,CACNG7,NOS2,AGAP2,TMEFF1,SERPINA1,GAPDH,KCNJ10,LUM,HERPUD1	Functional	HD_Vs_Ctr_Genea_CD44
Neonatal death	6.14086170270547	0	KCNJ2,SLC6A9,NEUROG2,ASS1,ATP2A1,RAB3B,FOS,CXCR4,SYK,NKX2-1,SCN9A,ASCL1,BCR,RBL1,NOS3,COL25A1,KRT5,DGAT2,CADPS,TP63,EN1,NFIB,SLCO2A1,HELLS,CYP26B1,KAT6A,RC3H1,CCP110,COL5A2,KIF1B,SOX9,CADPS2,CASP3,PKDCC,FEZF1,POU2F2,CPLX1,ITGB4,SLC32A1,HOXA1,RARA,ELAVL3,SYNE2,CLDN1,WT1,DMRTA2,POU3F2,DHRS3,TIE1,CBX2,NLGN1,NKX6-1,DACT1,NLGN3,NTRK2,JPH1,SYNJ1,NRXN2,FGFR3,LRP4,GJA5,SH3GL2,NDST3,PKP1,GLI2,JMJD6,CD44,MEF2C,SALL1,PPME1,GRIN2B,NIPAL4,LIN7A,CEBPB,HAPLN1,WNT4,ESRP1,PTHLH,SIX2,POU3F3,MMP14	Functional	HD_Vs_Ctr_Genea_CD44
Neuronal cell death	6.13786862068696	0	NR4A3,CNR1,EPHX2,GRM3,FOS,ADCY1,BMP4,KCND2,WFS1,NOS3,GRM1,ST8SIA2,TP63,EN1,EFNB2,KDR,DAPK1,SLC1A2,GABRB2,PCSK9,AGA,CDK5R1,CHL1,CLU,MAP3K1,ZNF274,CADPS2,PPP1R13B,ERBB3,CTH,ITGA5,JUN,ACHE,RARA,PTCH1,INSM1,SERPINE2,WT1,APC,FAIM,GJB2,HAP1,IGFBP3,NTRK2,TOX3,SIX1,FGFR3,ATP13A2,ITSN1,PIKFYVE,RASSF5,PLXNA4,GFAP,GRIN2B,HLA-A,CEBPB,NEFM,XBP1,HIPK2,PRKCG,HAX1,NRCAM,TRIB3,ROCK2,NCF2,ASCL1,MAP1B,WNK3,ATRX,COL25A1,ASTN1,KSR1,RETREG1,JAK2,VSTM2L,PDGFC,HSPB1,PRND,GRIN2A,DYNC1I1,SLC1A1,CASP3,STX8,APAF1,BAG5,MECP2,PCSK1N,ETS2,PTN,PTGDS,TP53BP2,PPP1R17,HDAC4,HDAC9,ADCYAP1R1,SH3GL2,SYT10,GLI3,MAGED1,MEF2C,PERP,NOS2,AGAP2,KIDINS220,CCL2,GAPDH,KCNJ10,DRAXIN,HERPUD1	Functional	HD_Vs_Ctr_Genea_CD44
Seizure disorder	6.12378215940836	0	SCN3A,BHLHE40,SARS,NR4A3,CNR1,SSTR1,SPRY2,PCSK1,FOS,ELFN1,GRIN3B,CXCR4,SCN5A,ELL2,SECTM1,SCN9A,CYYR1,KCND2,MAP1B,KCNIP1,PCDH15,GRM1,NOS3,GRIA4,PRRT2,CHRNA5,AP3B2,HAS3,HTR1D,GAP43,SLC1A2,GABRB2,CNTN2,SLC35A2,GABBR2,LMCD1,CDK5R1,SCN1A,GRIN2A,CLU,CACNA2D1,SLC1A1,ARHGEF9,GABRA3,SLC17A8,CPLX1,THRB,HRH2,JUN,SLC32A1,ACHE,NEXMIF,CRH,ELAVL3,WNT10A,MECP2,GJC2,SERPINE2,KLF10,GATM,CACNA1I,ABAT,RGS16,ADGRV1,CA2,DHFR,GNG3,SPAG1,CACNA2D3,CHRNB2,KCNH5,NTRK2,CYFIP2,GRIK3,GPR162,SYNJ1,CA14,MIR4697HG,SH3GL2,KCNA2,SCN2B,NPY2R,GLI3,CLCN2,ARX,MEF2C,GFAP,GRIN2B,ARC,NOS2,NEFM,CH25H,KCNJ10,ATP6AP2,CHGB,PRICKLE1	Functional	HD_Vs_Ctr_Genea_CD44
Excitatory postsynaptic current	6.04575749056067	0	NRXN2,SYT1,CDC42EP4,MECP2,SERPINE2,SLC29A1,RAB3B,ELFN1,CCDC88A,CACNG7,GABBR2,GRIN2A,LIN7A,EPS8,SRR,CADPS2,GRM1,LYPD1,CPLX1,CADPS,PRKCG	Functional	HD_Vs_Ctr_Genea_CD44
Seizures	6.00130484168834	0	SCN3A,BHLHE40,SARS,NR4A3,CNR1,SSTR1,SPRY2,PCSK1,FOS,ELFN1,GRIN3B,CXCR4,SCN5A,ELL2,SECTM1,SCN9A,CYYR1,KCND2,MAP1B,KCNIP1,PCDH15,GRM1,NOS3,GRIA4,PRRT2,CHRNA5,AP3B2,HAS3,HTR1D,GAP43,SLC1A2,GABRB2,CNTN2,SLC35A2,GABBR2,LMCD1,CDK5R1,SCN1A,GRIN2A,CACNA2D1,SLC1A1,ARHGEF9,GABRA3,SLC17A8,CPLX1,THRB,HRH2,JUN,SLC32A1,ACHE,ELAVL3,WNT10A,MECP2,GJC2,SERPINE2,KLF10,CACNA1I,ABAT,RGS16,ADGRV1,CA2,GNG3,CACNA2D3,KCNH5,NTRK2,CYFIP2,GRIK3,GPR162,SYNJ1,CA14,MIR4697HG,SH3GL2,KCNA2,SCN2B,NPY2R,ARX,GFAP,GRIN2B,ARC,NOS2,NEFM,CH25H,KCNJ10,CHGB,PRICKLE1	Functional	HD_Vs_Ctr_Genea_CD44
Schizophrenia spectrum disorder	5.97881070093006	0	AUTS2,HSPA2,SCN3A,TLR5,CNR1,SPRY2,PCSK1,DLG3,TTBK1,EPHX2,GRM3,GRIN3B,TNIK,SCN5A,SLC26A7,SCN9A,SRR,GRM1,PCLO,SEMA5A,CHRNA5,EGFR,TXNIP,CCND2,LAMA1,HTR1D,GAP43,SLC1A2,GABRB2,FABP7,RCAN2,CALY,NOS1AP,GRIN2A,SCN1A,GSN,SHANK2,CACNA2D1,SLC1A1,KIAA1549L,CADPS2,ALDOC,ERBB3,GABRA3,XDH,CPLX1,HRH2,ATP1A4,DAB1,ACHE,SYT1,COMT,CSRP1,MECP2,DDR1,ABAT,CACNA1I,PTCHD1,CA2,OXTR,DRD1,POU3F2,CHI3L1,DHFR,CACNA2D3,GPR153,CHRNB2,NLGN3,NTRK2,PCDH8,GRIK3,CA14,IPCEF1,MEST,ZNF215,SCN2B,ARX,GFAP,GRIN2B,KMT2C,FREM2,DAAM2,CELF2,PACSIN3,ACSBG1,NEFM,GLRB,ADRA2A	Functional	HD_Vs_Ctr_Genea_CD44
Cognitive impairment	5.95467702121334	0	AUTS2,SCN3A,SLC6A9,IL1RL1,CNR1,NR3C2,CST3,DLG3,ADCY1,FOS,SCN9A,HDC,SORL1,SRR,WFS1,NOS3,GRIA4,ST8SIA2,CNKSR2,CNTNAP3,SLC1A2,SETBP1,GABRB2,KAT6A,CD47,GABBR2,AGA,USP9X,CDK5R1,DNMT3A,CADPS2,ARHGEF9,GABRA3,NXPH3,ITGA5,POMK,ACHE,NEXMIF,SCN7A,B3GAT1,ATP8A2,GATM,WT1,CA2,FRMPD4,CDH11,SYNJ1,ATP13A2,CDC42EP4,NPY2R,PPME1,GRIN2B,CCDC88A,CEBPB,LYPD1,ADRA2A,ATP6AP2,PRKCG,ASIC1,PPM1D,NRCAM,SRGAP3,SATB2,PHIP,PCDH9,ROCK2,GRIN3B,TNIK,SCN5A,ASCL1,AFF2,ATRX,PGAP1,KIRREL3,KSR1,SHROOM4,HTR1D,RCAN2,PYCR1,GRIN2A,SCN1A,SHANK2,SLC1A1,CACNA2D1,CASP3,ATP1A4,ACP6,RNF168,COMT,MECP2,DRD1,COL4A3BP,HDAC4,ADCY8,CA14,IL33,SCN2B,RNF113A,ARX,MEF2C,CD96,SOBP,ARC,NOS2,KIDINS220,CCL2,TIMP3,SERPINA1,ARSG,KCNJ10,ZDHHC15	Functional	HD_Vs_Ctr_Genea_CD44
Major affective disorder	5.80687540164554	0	SCN3A,FABP6,NR3C2,SPRY2,DLG3,EPHX2,GRM3,GRIN3B,SCN5A,SYK,SCN9A,CCIN,CHRNA5,TACR1,HTR1D,TIAM1,SLC1A2,GABRB2,RAP1GAP,CMTM8,NOS1AP,SCN1A,GRIN2A,NUPR1,SLC1A1,GABRA3,XDH,CPLX1,THRB,MSC,HRH2,ARHGAP33,ACHE,CRH,SCN7A,COMT,IL2RB,GATM,CACNA1I,HSD17B6,ABAT,PDE10A,CA2,MYOM1,DRD1,PTN,SLAMF9,TRDN,DHFR,NKAIN2,CHRNB2,FRMD4B,NTRK2,CA14,LRP4,GLDC,SCN2B,CASQ1,PDE2A,GFAP,GRIN2B,LAMP3,PRKCA,CCL2,PRPF4B,XBP1,ME1,ADRA2A,PDE1A	Functional	HD_Vs_Ctr_Genea_CD44
Early-onset neurological disorder	5.80687540164554	0	SCN3A,MYO3A,TTPA,MECP2,CST3,TTBK1,ADCY1,DRD1,SCN9A,KCND2,GPR153,CHRNB2,PCDH15,KCNH5,NTRK2,CYFIP2,SACS,SYNJ1,ESPN,AP3B2,MEST,KCNA2,HTR1D,SLC1A2,GABRB2,ARX,LIPT2,SLC35A2,RDX,GRIN2B,FREM2,GABBR2,SCN1A,GJB6,EPS8,GABRA3,ARHGEF9,KCNJ10,CPLX1,TSPEAR	Functional	HD_Vs_Ctr_Genea_CD44
Schizophrenia	5.77211329538633	0	HSPA2,SCN3A,TLR5,CNR1,SPRY2,PCSK1,DLG3,TTBK1,EPHX2,GRM3,GRIN3B,TNIK,SCN5A,SLC26A7,SCN9A,SRR,GRM1,PCLO,SEMA5A,CHRNA5,EGFR,TXNIP,CCND2,LAMA1,HTR1D,GAP43,SLC1A2,GABRB2,FABP7,RCAN2,CALY,NOS1AP,GRIN2A,SCN1A,GSN,CACNA2D1,SLC1A1,KIAA1549L,CADPS2,ALDOC,ERBB3,GABRA3,XDH,CPLX1,HRH2,ATP1A4,DAB1,ACHE,SYT1,COMT,CSRP1,MECP2,DDR1,CACNA1I,ABAT,CA2,OXTR,DRD1,POU3F2,CHI3L1,DHFR,CACNA2D3,GPR153,CHRNB2,NTRK2,PCDH8,GRIK3,CA14,IPCEF1,MEST,ZNF215,SCN2B,GFAP,GRIN2B,KMT2C,FREM2,DAAM2,CELF2,PACSIN3,ACSBG1,NEFM,GLRB,ADRA2A	Functional	HD_Vs_Ctr_Genea_CD44
Epilepsy	5.66958622665081	0	SCN3A,NR4A3,SSTR1,SPRY2,PCSK1,FOS,GRIN3B,CXCR4,SCN5A,ELL2,SECTM1,SCN9A,KCND2,PRRT2,AP3B2,HAS3,HTR1D,SLC1A2,GABRB2,CNTN2,SLC35A2,GABBR2,LMCD1,SCN1A,GRIN2A,CLU,CACNA2D1,SLC1A1,ARHGEF9,GABRA3,CPLX1,JUN,SLC32A1,NEXMIF,CRH,ELAVL3,MECP2,SERPINE2,KLF10,GATM,CACNA1I,ABAT,RGS16,CA2,DHFR,SPAG1,CACNA2D3,CHRNB2,KCNH5,NTRK2,CYFIP2,SYNJ1,CA14,MIR4697HG,KCNA2,SCN2B,GLI3,CLCN2,ARX,MEF2C,GFAP,GRIN2B,ARC,NEFM,CH25H,ATP6AP2,CHGB,PRICKLE1	Functional	HD_Vs_Ctr_Genea_CD44
Movement Disorders	5.53017798402184	0	SCN3A,SLC6A9,LAPTM4B,FAM107A,CNR1,ATP2A1,EPHX2,ARHGDIB,FOS,SCN9A,NKX2-1,HDC,SORL1,KCND2,BCR,GRM1,ST8SIA2,PRRT2,LGR5,BEAN1,IGSF5,MYH7,ZNF239,LAMA1,KDR,ATP1B2,GPM6B,KCNJ4,SLC1A2,GABRB2,GAS5,FABP7,HELLS,KLRD1,AGA,GABBR2,LMCD1,CDK5R1,CLU,ZNF423,ARHGEF9,GABRA3,ERBB3,CPLX1,SLC17A8,ATCAY,JUN,ITGAM,ACHE,CDS1,SCN7A,GJC2,ATP8A2,CACNA1I,CA2,FLVCR1,CHI3L1,SNCG,HAP1,CACNA2D3,GUCA1B,CHRNB2,RGS9,FRMD4B,NTRK2,CDH11,SYNJ1,SIX1,FGFR3,ATP13A2,LRP4,PLOD2,ZNF215,MYL12A,PTPN3,CASQ1,KAZN,CLCN2,LIFR,CHCHD2,GFAP,GRIN2B,KMT2C,GRK5,APLP1,DAAM2,SLC2A4,TUBB2B,XBP1,GLRB,ADRA2A,ATP6AP2,CHGB,PRKCG,PRICKLE1,PSAT1,BHLHE40,ATP2B3,MT1E,SARS,NRCAM,SRGAP3,MSI1,TRIB3,ROCK2,RASGRP2,MALT1,GRIN3B,SCN5A,ASCL1,XK,MAP1B,ACTN2,KCNIP1,KCND3,SOX2,CIITA,SEMA5A,CHRNA5,CD74,HTR1D,GAP43,RAP1GAP,P4HA1,CREB3L1,CYP26B1,CADM4,FZD4,GALNT3,HSPB1,PRND,KIF1B,GRIN2A,SCN1A,GJB6,DYNC1I1,SLC1A1,CACNA2D1,CD38,SOX9,CASP3,VWA3B,ABHD12,ITGB4,SLITRK1,SLC32A1,DAB1,TTPA,COMT,HIVEP3,MECP2,PDE10A,CSF1R,PTCHD1,GDAP1,DRD1,GNG3,PGK1,SACS,ENPP5,CYFIP2,CA14,PTPRR,SH3GL2,SCN2B,ABCA1,GLI2,ARX,MEF2C,CD44,EML1,PCTP,TUBB4A,CACNG7,NOS2,AGAP2,TMEFF1,SERPINA1,GAPDH,KCNJ10,LUM,HERPUD1	Functional	HD_Vs_Ctr_Genea_CD44
Morphology of corpus callosum	5.44490555142168	0	LRP2,MSI1,GPM6B,NFIB,ABI2,ARX,CLCN2,CSF1R,GFAP,TUBB4A,CDK5R1,NOS2,MAP1B,ZNF423,EMX1,FZD3,ST8SIA2,DRAXIN	Functional	HD_Vs_Ctr_Genea_CD44
Quantity of neuronal progenitor cells	5.41341269532824	0	ANGPT2,NOTCH1,APAF1,BMP4,ASCL1,GLI2,NR2E1,CASP3,RBL1	Functional	HD_Vs_Ctr_Genea_CD44
Anxiety Disorders	5.4089353929735	0	SLC32A1,SCN3A,ACHE,ATP1A4,CRH,SCN7A,COMT,CNR1,NR3C2,ABAT,CA2,OXTR,DRD1,GRIN3B,SCN5A,SCN9A,CACNA2D3,FRMD4B,CA14,HTR1D,SCN2B,SLC1A2,GABRB2,GRIN2B,SCN1A,GRIN2A,CACNA2D1,SLC1A1,GABRA3,ADRA2A,SLITRK1,HRH2	Functional	HD_Vs_Ctr_Genea_CD44
Morphogenesis of embryonic tissue	5.4089353929735	0	JUN,GPC3,FRAS1,RARA,PTCH1,ADAMTS16,NPY1R,FOXD1,WT1,DHRS3,DACT1,BMP4,DCHS1,FZD3,EPB41L5,SIX1,TP63,LRP4,GJA5,EGFR,NOTCH1,NPY2R,TIMELESS,GLI3,GLI2,MEF2C,CD44,SALL1,WNT4,ATP6AP2,SIX2,MMP14	Functional	HD_Vs_Ctr_Genea_CD44
Abnormal morphology of neurons	5.40340290437354	0	LRP2,DLX5,NEUROG2,NRCAM,ERBIN,SRGAP3,SALL4,PRKCQ,SSTR1,PCDH9,SPRY2,CST3,DLG3,ROCK2,ELFN1,ENHO,ASCL1,SORL1,KCND2,XK,MAP1B,NOS3,COL25A1,ST8SIA2,ASTN1,NKX2-2,SEMA5A,CADPS,RETREG1,SEMA5B,CCND2,GPM6B,GAP43,NFIB,SLC1A2,EPS8L2,KIF26A,CD47,AGA,CDK5R1,PRND,CHL1,SCN1A,MAP3K1,SHANK2,ZNF423,CADPS2,BRCA2,ARHGEF9,FEZF1,SLC17A8,THRB,APAF1,MECP2,SHC2,NPY1R,SYNE2,GDAP1,DRD1,POU3F2,NKX6-1,DACT1,CHRNB2,FRMPD4,NTRK2,FGFR3,ATP13A2,LRP4,SH3GL2,STIM2,LHX4,NPY2R,GLI2,CNTN6,ABI2,ARX,LIFR,PLXNA4,GFAP,CCDC88A,NOS2,CEBPB,KIDINS220,CNGA3,ARSG,WNT4,HIPK2,POU3F3	Functional	HD_Vs_Ctr_Genea_CD44
Action potential of neurons	5.38721614328026	0	SLC32A1,SCN3A,SLC6A9,CRH,ASIC1,MECP2,CNR1,SERPINE2,CACNA1I,ROCK2,KISS1,ADCY1,DRD1,GDAP1,SCN9A,KCND2,GRM1,GRIA4,LRRTM4,KCNA2,GRIN2B,CD47,GABBR2,SCN1A,SHANK2,GRPR,ARHGEF9,CTH,CPLX1,FGD4	Functional	HD_Vs_Ctr_Genea_CD44
Abnormal morphology of telencephalon	5.28650945690606	0	LRP2,DLX5,DAB1,PHGDH,APAF1,MECP2,MSI1,LHX2,DMRTA2,CSF1R,POU3F2,CRTAC1,HDC,ASCL1,SEMA7A,MAP1B,ST8SIA2,EGFR,ATP1B2,NFIB,GLI2,SLC1A2,ABI2,CLCN2,ARX,TENM2,PLXNA4,SALL1,TUBB4A,CDK5R1,NOS2,CHL1,ZNF423,EMX1,FEZF1,POU3F3,DRAXIN	Functional	HD_Vs_Ctr_Genea_CD44
Mood Disorders	5.28066871301627	0	SCN3A,FABP6,NR3C2,SPRY2,DLG3,EPHX2,GRM3,GRIN3B,SCN5A,SYK,SCN9A,VWF,CCIN,CHRNA5,TACR1,HTR1D,TIAM1,SLC1A2,GABRB2,RAP1GAP,CMTM8,GABBR2,NOS1AP,SCN1A,GRIN2A,CACNA2D1,NUPR1,SLC1A1,GABRA3,XDH,CPLX1,THRB,MSC,HRH2,ARHGAP33,ATP1A4,ACHE,CRH,SCN7A,COMT,IL2RB,GATM,CACNA1I,HSD17B6,ABAT,PDE10A,CA2,MYOM1,OXTR,DRD1,PTN,SLAMF9,TRDN,DHFR,CACNA2D3,NKAIN2,CHRNB2,FRMD4B,NTRK2,CA14,LRP4,GLDC,SCN2B,CASQ1,PDE2A,GFAP,S1PR5,GRIN2B,LAMP3,PRKCA,CCL2,PRPF4B,XBP1,ME1,ADRA2A,PDE1A	Functional	HD_Vs_Ctr_Genea_CD44
