Pathway	pVal	zScore	Genes	type	comparison
PTAFR Signaling	1.36957212497498	FALSE	CCL2,EGFR,MMP2	Upstream	Intersect
Pkg Signaling	1.36957212497498	FALSE	ARC,JUN,SOX9	Upstream	Intersect
SLC9A3R1 Signaling	1.36957212497498	FALSE	CFTR,EGFR,ERBB3	Upstream	Intersect
TERF2IP Signaling	1.36957212497498	FALSE	CCL2,GASK1B,NFKBIA	Upstream	Intersect
TRPC1 Signaling	1.36957212497498	FALSE	CCND2,KDR,SNCA	Upstream	Intersect
agmatine Signaling	1.36957212497498	FALSE	BMP4,ICAM1,KDR	Upstream	Intersect
branched chain amino acids Signaling	1.36957212497498	FALSE	CASP3,TIMP2,VEGFA	Upstream	Intersect
ketamine Signaling	1.36957212497498	FALSE	ARC,CASP3,GFAP	Upstream	Intersect
lactosylceramide Signaling	1.36957212497498	FALSE	CIITA,GFAP,ICAM1	Upstream	Intersect
miR-199a-3p (and other miRNAs w/seed CAGUAGU) Signaling	1.36957212497498	FALSE	CD44,CEBPB,DNMT3A	Upstream	Intersect
miR-218-5p (and other miRNAs w/seed UGUGCUU) Signaling	1.36957212497498	FALSE	CASP3,EGFR,ONECUT2	Upstream	Intersect
miR-7a-5p (and other miRNAs w/seed GGAAGAC) Signaling	1.36957212497498	FALSE	EGFR,SLC3A2,SNCA	Upstream	Intersect
selenomethylselenocysteine Signaling	1.36957212497498	FALSE	JUN,TIMP2,TIMP3	Upstream	Intersect
vemurafenib Signaling	1.36957212497498	FALSE	DCT,DUSP6,VEGFA	Upstream	Intersect
IL1RN Signaling	1.36754270781528	FALSE	CCL2,CD44,CHAC1,CIITA,CRH,ICAM1,IGFBP5,PMAIP1,VEGFA	Upstream	Intersect
MYOCD Signaling	1.36754270781528	FALSE	ATP2A2,CASP3,MYL2,MYLPF,SCN5A,TNNI1,VEGFA	Upstream	Intersect
NFKBIB Signaling	1.3585258894959	FALSE	CCL2,ICAM1,NFKBIA,TRAF6,VEGFA	Upstream	Intersect
SHC1 Signaling	1.3585258894959	FALSE	BMF,FGD4,ICAM1,PHLDA1,S1PR1	Upstream	Intersect
mir-27 Signaling	1.3585258894959	FALSE	ABCA1,EGFR,SEMA6A,SMAD9,ZBTB10	Upstream	Intersect
Bay 11-7082 Signaling	1.35261702988538	FALSE	CCL2,CD44,CHI3L1,CITED2,ICAM1,MMP2	Upstream	Intersect
linoleic acid Signaling	1.35261702988538	FALSE	ABCA1,CD47,ICAM1,KDR,NFKBIA,VEGFA	Upstream	Intersect
miR-141-3p (and other miRNAs w/seed AACACUG) Signaling	1.35261702988538	FALSE	DLX5,ERBIN,GADD45A,PMAIP1,RHPN2,SATB1	Upstream	Intersect
RRP1B Signaling	1.35261702988538	FALSE	ASCL1,CASP3,CEBPB,DNAJC12,GADD45A,MCM5,NLK,PRKCA	Upstream	Intersect
FOXO1 Signaling	1.33724216831843	FALSE	APLN,CA2,CITED2,CNR1,COL4A1,COL4A2,DCX,DDIT4,DIO2,EIF4EBP1,GADD45A,GPD1,ICAM1,JUN,KIF18A,MCM5,ME1,PMAIP1,RAG1,S1PR1,SLC25A12,TRAF6,TXNIP	Upstream	Intersect
APR-246 Signaling	1.33441900898205	FALSE	DLX5,MAP4,PMAIP1,SLC7A5	Upstream	Intersect
CASZ1 Signaling	1.33441900898205	FALSE	ACAN,CASQ1,GABRB1,GRIN3A	Upstream	Intersect
FASLG Signaling	1.33441900898205	FALSE	CASP3,CCL2,CD44,VEGFA	Upstream	Intersect
NR2F2 Signaling	1.33441900898205	FALSE	CRH,EFNB2,KDR,VEGFA	Upstream	Intersect
mevalonic acid Signaling	1.33441900898205	FALSE	ABCA1,CCL2,ICAM1,VEGFA	Upstream	Intersect
nitrofen Signaling	1.33441900898205	FALSE	FGFR3,TIMP2,TIMP3,VEGFA	Upstream	Intersect
miR-30c-5p (and other miRNAs w/seed GUAAACA) Signaling	1.33254704711005	FALSE	ATP2A2,ATRX,BCL6,JUN,NCEH1,P4HA2,SLC4A10,SLC7A11	Upstream	Intersect
docetaxel Signaling	1.33254704711005	FALSE	CCND2,EDNRA,EGFR,EPS8,ERBIN,KDR,PRKCA,TUBB6,VEGFA	Upstream	Intersect
PIM1 Signaling	1.32975414692588	FALSE	ATP2A2,CAV2,CCND2,ERBB3,IGFBP5	Upstream	Intersect
oblimersen Signaling	1.32975414692588	FALSE	EFNB2,GADD45A,KLF10,PRKCA,STAT1	Upstream	Intersect
heparin Signaling	1.32882715728492	FALSE	ICAM1,MMP14,MMP2,PAPPA,SP7,VEGFA	Upstream	Intersect
phenylephrine Signaling	1.32882715728492	FALSE	ATP2A2,DIO2,EDNRA,EGFR,JUN,MYLPF	Upstream	Intersect
romidepsin Signaling	1.32882715728492	FALSE	DUSP6,EGFR,ICAM1,JUN,SLC1A2,TIMP3	Upstream	Intersect
tyrphostin AG 1478 Signaling	1.32882715728492	FALSE	CCL2,EGFR,HAPLN1,HBEGF,ICAM1,MMP2	Upstream	Intersect
LDL Signaling	1.32330639037513	FALSE	ABCA1,ATP2A2,CASP3,CCL2,EMB,G0S2,ICAM1,JAK2,JUN,MMP14,MMP2,NLK,NR4A3,PMAIP1,VEGFA	Upstream	Intersect
hydrogen peroxide Signaling	1.32057210338788	FALSE	CASP3,CCL2,CDH13,CNR1,CSF1,DDIT4,EGFR,FZD2,GADD45A,HBEGF,HDC,HIPK2,ICAM1,JUN,KDR,KIT,MMP2,NFIL3,PTGER4,PTN,SERPINH1,SLC7A11,TXNIP,VEGFA,WDR26,XAF1	Upstream	Intersect
FAM3B Signaling	1.32057210338788	FALSE	DAPK2,ITGA5,PTN	Upstream	Intersect
Fibrin Signaling	1.32057210338788	FALSE	GFAP,ICAM1,KDR	Upstream	Intersect
HTATIP2 Signaling	1.32057210338788	FALSE	EGFR,MMP2,VEGFA	Upstream	Intersect
NADPH oxidase Signaling	1.32057210338788	FALSE	CCL2,EGFR,JUN	Upstream	Intersect
NfkB-RelA Signaling	1.32057210338788	FALSE	CCL2,ICAM1,NFKBIA	Upstream	Intersect
PDGF-DD Signaling	1.32057210338788	FALSE	CASP3,KDR,TUBB6	Upstream	Intersect
TF Signaling	1.32057210338788	FALSE	CCL2,EGFR,NFKBIA	Upstream	Intersect
dipyridamole Signaling	1.32057210338788	FALSE	CCL2,MMP2,TIMP2	Upstream	Intersect
epicatechin gallate Signaling	1.32057210338788	FALSE	ICAM1,RPRM,VEGFA	Upstream	Intersect
hydrochloric acid Signaling	1.32057210338788	FALSE	CCL2,ICAM1,JUN	Upstream	Intersect
zidovudine Signaling	1.32057210338788	FALSE	CCL2,CCND2,STAT1	Upstream	Intersect
2-hydroxy-1-naphthylaldehyde isonicotinoyl hydrazone Signaling	1.32057210338788	FALSE	CCND2,GADD45A	Upstream	Intersect
4-hydroxycinnamyl aldehyde Signaling	1.32057210338788	FALSE	MMP2,S100B	Upstream	Intersect
ANKRD17 Signaling	1.32057210338788	FALSE	HBEGF,HDC	Upstream	Intersect
ATF5 Signaling	1.32057210338788	FALSE	EIF4EBP1,TXNIP	Upstream	Intersect
B4GALT6 Signaling	1.32057210338788	FALSE	CCL2,GFAP	Upstream	Intersect
BCL6B Signaling	1.32057210338788	FALSE	CASP3,VEGFA	Upstream	Intersect
COP1 Signaling	1.32057210338788	FALSE	CEBPB,ICAM1	Upstream	Intersect
DAB2IP Signaling	1.32057210338788	FALSE	CD44,KIT	Upstream	Intersect
FUS Signaling	1.32057210338788	FALSE	ICAM1,MECP2	Upstream	Intersect
ITGA4 Signaling	1.32057210338788	FALSE	ITGA5,MMP2	Upstream	Intersect
ITGB5 Signaling	1.32057210338788	FALSE	KDR,MMP2	Upstream	Intersect
Igkv1-117 Signaling	1.32057210338788	FALSE	CCND2,JUN	Upstream	Intersect
NFKBIE Signaling	1.32057210338788	FALSE	CCL2,ICAM1	Upstream	Intersect
PCBP2 Signaling	1.32057210338788	FALSE	CCN1,STAT1	Upstream	Intersect
PHLPP2 Signaling	1.32057210338788	FALSE	MMP2,PRKCA	Upstream	Intersect
SLC5A5 Signaling	1.32057210338788	FALSE	GPD1,ME1	Upstream	Intersect
SQ 22536 Signaling	1.32057210338788	FALSE	MMP14,VEGFA	Upstream	Intersect
SU1498 Signaling	1.32057210338788	FALSE	ICAM1,VEGFA	Upstream	Intersect
Sik1 Signaling	1.32057210338788	FALSE	DIO2,GPD1	Upstream	Intersect
USP8 Signaling	1.32057210338788	FALSE	EGFR,ERBB3	Upstream	Intersect
miR-214-3p (and other miRNAs w/seed CAGCAGG) Signaling	1.32057210338788	FALSE	GPD1,SCN3A	Upstream	Intersect
miR-335-5p (and other miRNAs w/seed CAAGAGC) Signaling	1.32057210338788	FALSE	DAAM2,KIT	Upstream	Intersect
MYC Signaling	1.31695296176115	FALSE	ABCA1,ACAN,ANXA4,ANXA5,ASCL1,BCL6,CASP3,CAST,CBX4,CCND2,CD44,CD47,COL4A1,COL4A2,COL5A1,CYFIP2,DDIT4,DUSP6,EIF4EBP1,FBN2,GADD45A,HAPLN1,ICAM1,IL1RAP,IQGAP2,JUN,KDR,KLF10,MAP4,MCM5,MYLPF,NFKBIA,PEG10,PMAIP1,POU3F2,PPL,PRDX4,PRKCA,PSAT1,PTN,RTN2,SERPINH1,SHMT2,SLC1A5,SLC3A2,SLC7A5,SOX9,STAT1,TIMP2,TRIM71,TXNIP,VEGFA	Upstream	Intersect
SP3 Signaling	1.31515463835559	FALSE	ABCA1,BMF,CHI3L1,CITED2,DNMT3A,EGFR,JUN,KDR,MMP2,SERPINH1,STAT1,TIMP2,VEGFA	Upstream	Intersect
MEF2C Signaling	1.31515463835559	FALSE	ATP2A2,CCL2,IL11,JUN,MYL2,MYLPF,SCN5A,SP7,TNNI1	Upstream	Intersect
IL15 Signaling	1.30980391997149	FALSE	ALDOC,CASP3,CCL2,CCND2,CD38,CD44,CEBPB,CSF1,GARS1,IL1RAP,JUN,KIT,MCM5,NFKBIA,OGN,PMAIP1,PRDX4,PTPRJ,RGS16,S1PR1,TNFRSF13C,TNNI1,VEGFA	Upstream	Intersect
THRB Signaling	1.30189945437661	FALSE	ATP2A2,CCL2,CCND2,EGFR,ERBB3,FGFR3,FZD1,FZD4,JUN,ME1,MMP2,PCSK2,TGFBI	Upstream	Intersect
imatinib Signaling	1.30189945437661	FALSE	ATP1A2,ATP1B2,CASP3,CCND2,CEBPB,CITED2,DNAJC10,GADD45A,KDR,KIT,LMO2,NDUFA4L2,OPTN,PPP2R5C,PRPF4B,RAG1,STAT1,VEGFA	Upstream	Intersect
Development of neurons	23.9625735020594	FALSE	DLX5,RUFY3,SYNDIG1,FAM107A,CNR1,NCAM2,PAK3,SNCA,AGTPBP1,LRRN3,LRRC4,BMP4,PARD6B,CAPRIN2,SDK2,GRIN3A,EFNB2,KDR,FABP7,PTK2,CD47,LRRTM1,VAMP7,CADPS2,ERBB3,ATCAY,JUN,HOXA1,CRH,CCN1,RAB33A,SULF2,CSRP1,EPHA3,ATP8A2,APC,OXTR,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,IL1RAP,CLMN,MDGA1,EIF4EBP1,OPTN,FGFR3,LRP4,ITSN1,UCHL1,BCL11B,STIM2,PLXNA4,PTPRJ,CNTN1,PRKCA,SLITRK2,CSF1,CAST,HIPK2,NEUROG2,EDNRA,NRCAM,ATL1,NR2E1,NFKBIA,FZD5,PALLD,MTSS1,DICER1,ASCL1,FLRT3,TRIM9,ATRX,DCDC2,LRRTM4,KIRREL3,GAS7,PTPRZ1,EGFR,COL4A1,JAK2,VEGFA,NFIB,SEMA6A,S100B,SEMA3D,DIXDC1,STMN3,DCX,MAP6,EPS8,CASP3,LNX1,SLITRK1,SEMA4D,DAB1,PHGDH,SEMA3E,MECP2,LRRTM3,CSMD3,PTN,IL11,TRIO,NLGN3,CYFIP2,CUX2,SH3GL2,LMNB1,PACSIN1,GLI3,CD44,KCNJ10,ICAM1,TRIM46	Functional	Intersect
Organization of cytoskeleton	22.6840296545431	FALSE	AUTS2,DLX5,RUFY3,ERBIN,TBC1D7,MMP2,FAM107A,CNR1,NCAM2,THSD7A,SPIRE2,EPHX2,PAK3,SNCA,AGTPBP1,OCRL,LRRC4,BMP4,MID1IP1,DNMBP,PARD6B,CAPRIN2,SDK2,GRIN3A,PCLO,S1PR1,TRAF6,EFNB2,KDR,GPM6B,AHI1,SRGAP1,PTK2,BCL6,CD47,ONECUT2,LMCD1,USP9X,LRRTM1,VAMP7,ARHGEF9,ATCAY,FGD4,JUN,NEK7,CRH,CCN1,REM1,RAB33A,STMN4,SULF2,CSRP1,GJC2,EPHA3,ATP8A2,GAB1,DZIP1L,APC,LCP1,SLC3A2,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,BMP6,IL1RAP,CLMN,EIF4EBP1,OPTN,CDH13,LRP4,AMOT,CDC42EP4,ITSN1,UCHL1,BCL11B,STIM2,MYL2,PRUNE2,PTPRJ,PLXNA4,GFAP,CNTN1,PRKCA,SLITRK2,CSF1,CAST,ADRA2A,MAP4,DYNC2H1,FMNL1,GJB1,EDNRA,NRCAM,ATL1,PHIP,LHX2,NR2E1,NFKBIA,FZD5,PALLD,MTSS1,DICER1,ASCL1,RGS6,FLRT3,PCDH15,FLNC,TRIM9,PTPDC1,ATRX,DCDC2,KIRREL3,GAS7,SEMA5A,PTPRZ1,EGFR,JAK2,VEGFA,NFIB,SEMA6A,KIT,S100B,CAPN10,SEMA3D,RHOJ,DIXDC1,STMN3,ARHGEF2,MAP6,DCX,EPS8,SOX9,CASP3,SLITRK1,SEMA4D,DAB1,PHGDH,SEMA3E,FAM161A,MECP2,SYNM,CSMD3,BICD1,PTN,FITM2,CFAP410,KIF18A,TRIO,ITK,NLGN3,CYFIP2,PRKDC,CUX2,IL33,SH3GL2,LMNB1,PACSIN1,OFD1,CD44,ARC,CCL2,TIMP3,ICAM1,APC2,TRIM46	Functional	Intersect
Organization of cytoplasm	21.6861327796308	FALSE	AUTS2,DLX5,RUFY3,ERBIN,TBC1D7,MMP2,FAM107A,CNR1,NCAM2,THSD7A,SPIRE2,EPHX2,PAK3,SNCA,AGTPBP1,OCRL,LRRC4,USP6NL,BMP4,MID1IP1,DNMBP,PARD6B,CAPRIN2,SDK2,GRIN3A,PCLO,S1PR1,TRAF6,EFNB2,KDR,GPM6B,AHI1,SRGAP1,PTK2,BCL6,CD47,ONECUT2,LMCD1,USP9X,LRRTM1,CAV2,VAMP7,ARHGEF9,ATCAY,FGD4,JUN,NEK7,CRH,CCN1,REM1,RAB33A,STMN4,SULF2,PLAAT3,CSRP1,GJC2,EPHA3,ATP8A2,GAB1,DZIP1L,APC,LCP1,SLC3A2,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,BMP6,IL1RAP,CLMN,EIF4EBP1,OPTN,CDH13,LRP4,AMOT,CDC42EP4,ITSN1,UCHL1,BCL11B,STIM2,MYL2,PRUNE2,CASQ1,PTPRJ,PLXNA4,GFAP,CNTN1,PRKCA,SLITRK2,CSF1,CAST,VPS4B,ADRA2A,MAP4,DYNC2H1,LYST,FMNL1,GJB1,EDNRA,NRCAM,ATL1,PHIP,LHX2,NR2E1,NFKBIA,FZD5,PALLD,MTSS1,DICER1,ASCL1,RGS6,FLRT3,PCDH15,FLNC,TRIM9,PTPDC1,ATRX,DCDC2,KIRREL3,GAS7,SEMA5A,PTPRZ1,EGFR,JAK2,VEGFA,LMAN1,NFIB,SEMA6A,KIT,S100B,CAPN10,SEMA3D,RHOJ,DIXDC1,STMN3,ARHGEF2,MAP6,DCX,EPS8,SOX9,CASP3,SLITRK1,SEMA4D,DAB1,PHGDH,SEMA3E,FAM161A,MECP2,SYNM,CSMD3,BICD1,PTN,FITM2,CFAP410,KIF18A,TRIO,ITK,NLGN3,CYFIP2,PRKDC,TMED9,CUX2,IL33,SH3GL2,LMNB1,ABCA1,PACSIN1,OFD1,CD44,ARC,CCL2,TIMP3,ICAM1,APC2,TRIM46	Functional	Intersect
Microtubule dynamics	20.8728952016352	FALSE	AUTS2,DLX5,RUFY3,ERBIN,TBC1D7,MMP2,FAM107A,CNR1,NCAM2,EPHX2,PAK3,SNCA,AGTPBP1,OCRL,LRRC4,BMP4,MID1IP1,DNMBP,PARD6B,CAPRIN2,SDK2,GRIN3A,S1PR1,TRAF6,EFNB2,KDR,AHI1,SRGAP1,PTK2,CD47,ONECUT2,LMCD1,USP9X,LRRTM1,VAMP7,ARHGEF9,ATCAY,FGD4,JUN,NEK7,CRH,CCN1,RAB33A,STMN4,SULF2,CSRP1,GJC2,EPHA3,ATP8A2,GAB1,DZIP1L,APC,LCP1,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,BMP6,IL1RAP,CLMN,EIF4EBP1,OPTN,CDH13,LRP4,CDC42EP4,ITSN1,UCHL1,BCL11B,STIM2,MYL2,PRUNE2,PTPRJ,PLXNA4,CNTN1,PRKCA,SLITRK2,CSF1,CAST,MAP4,DYNC2H1,GJB1,EDNRA,NRCAM,ATL1,LHX2,NR2E1,NFKBIA,FZD5,PALLD,MTSS1,DICER1,ASCL1,RGS6,FLRT3,PCDH15,TRIM9,PTPDC1,ATRX,DCDC2,KIRREL3,GAS7,SEMA5A,PTPRZ1,EGFR,JAK2,VEGFA,NFIB,SEMA6A,KIT,S100B,SEMA3D,DIXDC1,STMN3,ARHGEF2,MAP6,DCX,EPS8,CASP3,SLITRK1,SEMA4D,DAB1,PHGDH,SEMA3E,FAM161A,MECP2,CSMD3,BICD1,PTN,CFAP410,KIF18A,TRIO,NLGN3,CYFIP2,CUX2,SH3GL2,LMNB1,PACSIN1,OFD1,CD44,ARC,CCL2,TIMP3,ICAM1,APC2,TRIM46	Functional	Intersect
Formation of cellular protrusions	20.7471469690201	FALSE	AUTS2,DLX5,RUFY3,TBC1D7,FAM107A,CNR1,NCAM2,EPHX2,PAK3,SNCA,AGTPBP1,OCRL,LRRC4,DNMBP,PARD6B,CAPRIN2,SDK2,GRIN3A,S1PR1,TRAF6,EFNB2,KDR,AHI1,SRGAP1,PTK2,CD47,ONECUT2,LRRTM1,VAMP7,ARHGEF9,ATCAY,FGD4,JUN,CRH,CCN1,RAB33A,SULF2,CSRP1,EPHA3,ATP8A2,GAB1,DZIP1L,APC,LCP1,POU3F2,GJB2,DSCAM,HAP1,CDH10,SEMA7A,BMP6,IL1RAP,CLMN,EIF4EBP1,OPTN,CDH13,LRP4,CDC42EP4,ITSN1,UCHL1,BCL11B,STIM2,PRUNE2,PTPRJ,PLXNA4,CNTN1,PRKCA,SLITRK2,CSF1,CAST,DYNC2H1,EDNRA,NRCAM,ATL1,NR2E1,NFKBIA,FZD5,PALLD,MTSS1,DICER1,ASCL1,FLRT3,PCDH15,TRIM9,PTPDC1,ATRX,DCDC2,KIRREL3,GAS7,PTPRZ1,EGFR,VEGFA,NFIB,SEMA6A,KIT,S100B,SEMA3D,DIXDC1,STMN3,MAP6,DCX,EPS8,CASP3,SLITRK1,SEMA4D,DAB1,PHGDH,SEMA3E,FAM161A,MECP2,CSMD3,PTN,CFAP410,TRIO,NLGN3,CYFIP2,CUX2,SH3GL2,LMNB1,PACSIN1,OFD1,CD44,CCL2,TRIM46	Functional	Intersect
Neuritogenesis	20.4365189146056	FALSE	DLX5,RUFY3,EDNRA,NRCAM,FAM107A,CNR1,ATL1,NR2E1,NCAM2,NFKBIA,PAK3,FZD5,PALLD,SNCA,AGTPBP1,LRRC4,MTSS1,DICER1,ASCL1,FLRT3,PARD6B,TRIM9,CAPRIN2,SDK2,ATRX,DCDC2,GRIN3A,KIRREL3,GAS7,PTPRZ1,EFNB2,EGFR,KDR,NFIB,SEMA6A,S100B,SEMA3D,PTK2,DIXDC1,CD47,LRRTM1,STMN3,DCX,MAP6,EPS8,VAMP7,CASP3,ATCAY,SLITRK1,JUN,SEMA4D,DAB1,PHGDH,CRH,CCN1,SEMA3E,RAB33A,SULF2,CSRP1,MECP2,ATP8A2,CSMD3,APC,POU3F2,GJB2,PTN,DSCAM,HAP1,CDH10,SEMA7A,TRIO,IL1RAP,CLMN,NLGN3,CYFIP2,EIF4EBP1,CUX2,OPTN,LRP4,SH3GL2,ITSN1,LMNB1,UCHL1,BCL11B,STIM2,PACSIN1,CD44,PLXNA4,PTPRJ,CNTN1,PRKCA,SLITRK2,CSF1,TRIM46	Functional	Intersect
Colorectal disorder	18.9244530386075	FALSE	AUTS2,DAPK2,CDKL2,PLCE1,RTN2,TMEM229A,AK3,USP6NL,SDK2,GRIN3A,CHST2,GPM6B,ATP1B2,CDO1,PRSS35,CCDC149,ONECUT2,PGBD5,ENPP6,ARMC8,ERBB3,CCDC136,SULF2,ADM2,SYNE2,GAB1,RELL1,DIO2,SPRY4,CA2,NSMCE1,CLMN,SMPDL3A,GPR162,NFIL3,NKTR,CDH13,AMOT,ITIH5,PRUNE2,PTPN3,PLXNA4,TM9SF4,MASP1,TUBB2B,LONRF2,CDC23,PRICKLE1,ERICH3,STOX2,SLC35F1,SPRED1,PALLD,B3GALT2,SYT11,FLRT3,MARCKSL1,PLB1,MYORG,DOCK9,DGAT2,SEPTIN8,COL4A1,KIT,RGS20,PXDN,RELCH,COL11A1,STMN3,CACNA2D1,CFTR,PAPPA,CSMD3,AMER2,PTN,KIF18A,PMEPA1,CYFIP2,PRKDC,ADCY8,FBXL2,ZNF292,LURAP1L,CD44,CD96,SMAD9,ARC,DDHD2,ARFGEF3,TMEM132D,ZNF804A,ICAM1,RAPGEF5,ADA,RUFY3,ETV1,FRAS1,MFAP5,CNR1,USP11,NCAM2,THSD7A,SPIRE2,FAM117B,SNTG1,PCLO,WDR26,SYNPO2,CCND2,NAV2,SRGAP1,TIMP2,PRRX1,PAQR9,CHAC1,ZSCAN18,PLAAT3,FBN2,LPCAT2,HCCS,CBX4,LHX9,RGS16,PDRG1,CDH10,SEMA7A,BMP6,PIGZ,LRP4,AFAP1L2,SPEF2,CAMTA1,CDC73,PSAT1,NETO1,CYB5R2,ADAMTS16,NFKBIA,CPXM2,JPH2,ZHX3,CCDC127,RHCG,RAG1,DOCK8,TRIM71,CRTAC1,INSC,MED14,ASCL1,IQGAP2,SLC7A5,IGFBP5,C11orf87,PRRG1,CAPN10,SEMA3D,P4HA1,CADM3,FZD4,CREBZF,DCX,EYA4,DAB1,HIVEP3,FZD2,TCN2,SYNM,BICD1,HOMER1,TCERG1,TSPAN17,NLGN3,IL33,SUSD2,CASKIN1,NAP1L2,HPGD,GLI3,OFD1,TENM2,SEC24D,GPR3,TMTC4,TIMP3,KCNJ10,SLC6A9,SATB1,TMC7,MMP2,LAMA3,PANK1,ACAN,MARS1,LRRC4,CYYR1,DNMBP,GABRB1,S1PR1,CADPS,PTGER4,PTK2,C1QL3,FAM135A,CD47,BCL6,NECAB3,MAP3K21,SMARCA1,RASGRF2,DNMT3A,CLTB,CD34,CDS1,CRH,EFS,IL17RD,EPHA3,STC2,TGFBI,SPON1,AXIN2,NCOR1,MDGA1,NAP1L3,FGFR3,PLOD2,ITSN1,LPAR2,BCL11B,PTPRN,DMGDH,PHLDA1,SLC7A11,CSF1,NAAA,PRPF4B,PHYHIP,HIPK2,SMG1,MAP4,DYNC2H1,MTHFD2,USP53,MMP14,BHLHE40,FMNL1,RASAL2,ATF7IP,LHX2,NR2E1,ZDHHC2,RHPN2,FAAH,SCN5A,MEGF9,REV3L,LGALS2,KIRREL3,PGAP1,MYOM3,EGFR,VEGFA,COL5A1,SLC35A2,PIP4K2A,GALNT3,PAQR8,ARHGEF2,COL4A2,EPS8,SOX9,MAN1A2,FAM83D,STX8,DUSP6,CHPT1,SLITRK1,GRB14,SEMA4D,SEMA3E,PPFIA2,IL13RA1,TIMP4,CIRBP,ZC3H6,PPP1R3D,STAT1,CUX2,ANK1,SPSB4,PACSIN1,ANXA5,NWD1,SMCHD1,TLN2,PPL,FZD1,GPR61,SYNJ2,ATP11A,OGN,GPRC5B,EFNB2,KDR,KCNN2,GASK1B,AHI1,DNAH9,USP9X,NFE2L3,LRRTM1,WNK4,ITGA5,JUN,NEK7,RAB33A,STMN4,ST14,APC,SLC3A2,POU3F2,CDH6,ZBTB10,DCT,PCDH10,DSCAM,ARFGAP3,PAPPA2,EMILIN2,EIF4EBP1,OPTN,CENPN,COBL,STIM2,MYL2,NALCN,RALYL,GFAP,PTPRJ,CNTN1,PRKCA,SLITRK2,MYLPF,DPYD,NCEH1,CAST,ANXA4,LYPD1,SLC25A12,DDR2,LYST,SATB2,SLC7A2,DICER1,KIAA1109,PCDH15,FLNC,TRIM9,ATRX,LRRTM4,CIITA,PCSK2,PTPRZ1,JAK2,LMAN1,TIMELESS,SEMA6A,NLK,ATP2A2,FAM241B,MAP6,CASP3,TANC2,MCM5,ICA1,CCSER2,ABCC5,SLC25A29,SLC29A1,TMC6,EPHX4,TRIO,MEGF11,MMP15,CHD5,MEST,SAMD14,TOMM34,MAGED1,CCL2,ICE1,POU3F3	Functional	Intersect
Morphology of nervous system	17.0925886392254	FALSE	DLX5,ETV1,RUFY3,ERBIN,CNR1,NCAM2,PAK3,SNCA,HDC,BMP4,GRIN3A,S1PR1,CADPS,CCND2,ATP1B2,GPM6B,AHI1,SLC1A2,PTK2,TIMP2,SLC6A15,CITED2,CD47,LRRTM1,VAMP7,CADPS2,ARHGEF9,ERBB3,FGD4,JUN,HOXA1,CRH,SULF2,GJC2,ATP8A2,SYNE2,APC,OXTR,POU3F2,GJB2,DSCAM,NKX6-1,HAP1,CDH10,SEMA7A,NCOR1,PAPPA2,OPTN,FGFR3,LRP4,ITSN1,STIM2,CNTN6,PLXNA4,GFAP,CNTN1,CEBPB,CSF1,CAST,HIPK2,GJB1,NEUROG2,EDNRA,NRCAM,LHX2,NR2E1,NFKBIA,FZD5,RAB3B,RAG1,PALLD,ENHO,CRTAC1,DICER1,ASCL1,PCDH15,MARCKSL1,ATRX,PGAP1,LRRTM4,SEMA5A,PTPRZ1,EGFR,VEGFA,NFIB,S100B,DIXDC1,APBB2,GPR85,BHLHE22,DCX,CASP3,DAB1,PHGDH,TTPA,MECP2,ATP1A2,GDAP1,SHISA2,TRIO,NLGN3,CUX2,ADCYAP1R1,SH3GL2,LMNB1,PACSIN1,ANXA5,GLI3,MAGED1,CD44,TENM2,SLC4A10,ARC,DDHD2,ARSG,KCNJ10,POU3F3,MMP24	Functional	Intersect
Sprouting	16.5900668766687	FALSE	SARS1,NRCAM,FAM107A,CNR1,NCAM2,NFKBIA,EPHX2,FZD5,SNCA,LRRC4,MTSS1,DICER1,BMP4,TRIM9,SDK2,ATRX,GRIN3A,APLN,SEMA5A,TRAF6,EFNB2,JAK2,KDR,VEGFA,SEMA6A,S100B,SEMA3D,PTK2,LRRTM1,DCX,EPS8,VAMP7,CASP3,JUN,SEMA4D,CRH,CCN1,REM1,SEMA3E,SULF2,CSRP1,MECP2,GAB1,EMB,TGFBI,SPRY4,GJB2,PTN,DSCAM,CDH10,TRIO,IL1RAP,NLGN3,EIF4EBP1,OPTN,ITSN1,LMNB1,UCHL1,STIM2,LMO2,PACSIN1,CD44,PLXNA4,PTPRJ,CCL2,TIMP3,ITGB1BP1	Functional	Intersect
