Pathway	pVal	zScore	Genes	type	comparison
Formation of cellular protrusions	9.13194363817696	3.478	SEZ6,CDH2,LOX,RUFY3,ST8SIA1,PARD3,B9D1,MRAS,CEACAM1,EFNA5,NCAM2,DNER,PAK5,PHLDB2,PAK3,SYK,LRRC4,MAPK8IP1,CPT1C,PRICKLE2,PCDH15,PTPDC1,OMG,Ptprd,CD3E,ATAT1,AHI1,NFIB,SLITRK5,S100B,SEMA3D,PTK2,IGF1,FMN1,ANK3,DIXDC1,AR,ADGRF5,CCP110,CCDC13,MAP6,GRID2,ACACA,ITGB4,SLITRK1,FGF1,NDN,SEMA3E,CREB1,SULF2,VLDLR,DDR1,AXIN1,PCYT1B,MAG,STIP1,WASF1,SPTBN1,CAPG,FYN,NLGN1,LYPLA1,IL1RAP,NLGN3,IL1RAPL1,CDH13,RELN,TMEM108,WNT3,CTTN,UCHL1,PACSIN1,ROBO1,PLAT,CDC20,GOT1L1,TM4SF1,MYO5A,CNTN1,MYO6,Nedd4,CSF1,CDK18,APOE,TENM4,PFN2,DNM3,NCKAP1	Functional	Q175_12
Quantity of neurons	8.39794000867204	2.627	GJB1,CREB1,INSM1,GJC2,THRA,PCYT1B,GUCY1A1,Fus,WASF1,PAK3,FYN,NLGN1,BMP4,IL1RAP,BCAR3,S100A1,PCDH15,NLGN3,IL1RAPL1,PCDH17,EN2,SPP1,NFASC,NKX2-2,MAOA,RELN,Ptprd,ATAT1,JAG1,PACSIN1,TGFB2,PTK2,PDCD1,IGF1,ANK3,AR,SOX10,MYO5A,KIF1B,MYO6,Nedd4,CACNA2D1,GRID2,MAP6,CADPS2,APOE,PFN2,DNM3	Functional	Q175_12
Morphology of neurons	8.21609642072726	0	SEZ6,CDH2,RUFY3,GJB1,PARD3,EGLN3,THRA,PAK5,PAK3,MYH14,MAPK8IP1,CPT1C,KLC1,PCDH15,NFASC,OMG,NKX2-2,CADPS,Ptprd,ATAT1,GRIK2,NFIB,SERPINA3,SLITRK5,KIF26A,PTK2,IGF1,DIXDC1,AR,GRID2,CADPS2,GNPTAB,NDN,SULF2,PLXNC1,PCYT1B,MAG,STIP1,WASF1,GDAP1,FYN,LYPLA1,PLAGL1,MAP1A,ZPR1,NLGN3,IL1RAPL1,Nes,SNTA1,ANXA5,PACSIN1,ROBO1,PLAT,CLIP3,MYO5A,CNTN1,MYO6,Nedd4,CSF1,APOE,TENM4,PFN2,DNM3	Functional	Q175_12
Abnormal morphology of nervous system	7.74714696902011	0	SEZ6,RUFY3,GJB1,PARD3,EGLN3,THRA,EFNA5,NCAM2,GUCY1A1,DNER,PAK5,MAPK8IP1,BMP4,CPT1C,EN2,NFASC,SPP1,PGAP1,NKX2-2,CADPS,Ptprd,GRIK2,PLCB4,AHI1,NFIB,TGFB2,SERPINA3,KIF26A,IGF1,ANK3,AR,APBB2,CCP110,KIF1B,BHLHE22,GRID2,CSPG4,CADPS2,GNPTAB,ENTPD1,FGF1,NDN,CREB1,VLDLR,SULF2,GJC2,PCSK6,PLXNC1,MAG,STIP1,WASF1,GDAP1,FYN,SHISA2,GRIA2,SCG5,MAP1A,ZPR1,IL1RAPL1,Nes,CDH11,SNTA1,FOXB1,JAG1,ANXA5,PACSIN1,ROBO1,PLAT,CLIP3,RDH12,CNTN1,Nedd4,CSF1,APOE,AXL,PFN2,DNM3	Functional	Q175_12
Axonogenesis	7.43889861635094	1.811	RUFY3,CDH2,SEMA3E,NDN,PARD3,CREB1,AXIN1,EFNA5,MAG,PAK3,LRRC4,OMG,RELN,UCHL1,PACSIN1,ROBO1,NFIB,SLITRK5,PLAT,S100B,PTK2,SEMA3D,IGF1,ANK3,DIXDC1,CSF1,GRID2,MAP6,APOE,TENM4,SLITRK1	Functional	Q175_12
Formation of actin filaments	7.43297363384094	2.819	PDLIM4,SORBS3,ARHGEF15,FGF1,CREB1,CEACAM1,LIMCH1,SH3PXD2B,PHLDB2,WASF1,PAK3,F2R,FYN,BMP4,RTKN,INF2,CDH11,TACSTD2,TMEFF2,CDH13,TRPC4,CTTN,ARHGEF10,JAG1,ROBO1,HIP1R,PLAT,PTGER4,PTK2,IGF1,FMN1,KANK1,AR,ADGRF5,PHACTR1,PFN2,NCKAP1	Functional	Q175_12
Neurotransmission	7.40782324260413	0.974	SEZ6,CDH2,CACNB4,AMPH,NQO1,PCDHB14,WASF1,PAK3,GDAP1,F2R,MYH14,FYN,NLGN1,MAPK8IP1,LRRC4,GRIA2,NLGN3,GRIA4,PCDH17,CDH11,FOXO1,DLG2,MAOA,Ptprd,RELN,UCHL1,JPH4,GRIK2,PLCB4,SLITRK5,PLAT,BCHE,S100B,PTK2,IGF1,KCNK9,ANK3,TMOD2,MYO5A,KIF1B,MYO6,Nedd4,GRID2,APOE,KCNC2	Functional	Q175_12
Developmental process of synapse	7.31425826139774	3.311	SEZ6,CDH2,PARD3,CREB1,CACNB4,EFNA5,PCDHB14,F2R,FYN,NLGN1,LRRN3,LRRC4,IL1RAP,IL1RAPL1,NLGN3,SNTA1,Ptprd,COL4A1,SLITRK5,PTK2,ADGRL3,IGF1,CNTN1,MYO6,Nedd4,GRID2,KIF1A,DNM3,SLITRK1	Functional	Q175_12
Development of gap junctions	7.28988263488818	3.451	SEZ6,CDH2,GJB1,PARD3,CREB1,CACNB4,EFNA5,PCDHB14,F2R,FYN,NLGN1,LRRN3,LRRC4,IL1RAP,IL1RAPL1,NLGN3,SNTA1,Ptprd,COL4A1,SLITRK5,PTK2,ADGRL3,IGF1,CNTN1,MYO6,Nedd4,GRID2,KIF1A,DNM3,SLITRK1	Functional	Q175_12
Formation of cytoskeleton	7.10846254232744	3.015	PDLIM4,SORBS3,ARHGEF15,PAM,FGF1,CREB1,CEACAM1,LIMCH1,SH3PXD2B,PHLDB2,WASF1,PAK3,F2R,FYN,BMP4,HIP1,MAP1A,RTKN,INF2,CDH11,TACSTD2,CDH13,TMEFF2,RELN,TRPC4,CD3E,CTTN,ARHGEF10,JAG1,ROBO1,HIP1R,PLAT,PTGER4,PTK2,IGF1,FMN1,KANK1,AR,CLIP3,ADGRF5,PHACTR1,PFN2,NCKAP1	Functional	Q175_12
Formation of actin stress fibers	6.86966623150499	2.97	PDLIM4,SORBS3,ARHGEF15,FGF1,CREB1,CEACAM1,LIMCH1,SH3PXD2B,PHLDB2,F2R,FYN,BMP4,RTKN,CDH11,TACSTD2,TMEFF2,CDH13,TRPC4,CTTN,ARHGEF10,JAG1,ROBO1,PLAT,PTGER4,PTK2,IGF1,AR,ADGRF5,PHACTR1,PFN2	Functional	Q175_12
Formation of intercellular junctions	6.77211329538633	3.727	SEZ6,CDH2,GJB1,PARD3,CREB1,DSP,GJC2,CACNB4,EFNA5,PCDHB14,F2R,FYN,NLGN1,LRRN3,LRRC4,IL1RAP,NLGN3,IL1RAPL1,NFASC,SNTA1,Ptprd,COL4A1,SLITRK5,ADGRL3,PTK2,IGF1,CNTN1,MYO6,Nedd4,GRID2,KIF1A,DNM3,SLITRK1	Functional	Q175_12
Cell movement	6.6458915608526	4.224	PDLIM4,CDH2,LOX,RUFY3,SOX8,CD72,GUCY1B1,THRA,CEACAM1,EFNA5,SH3PXD2B,GUCY1A1,PAK3,DIP2A,F2R,BMP4,LINC00461,ARNT,SPP1,FERMT2,ALCAM,NAALADL2,CFHR1,SERPINA3,CDX1,SOCS2,PTGER4,PTK2,IGF1,KANK1,AR,GRID2,BANP,CADPS2,ENTPD1,NDN,EFS,CREB1,INSM1,OSBPL5,GPC1,PCSK6,LIMCH1,B3GAT1,IFIT2,EPB41L4B,MAG,SNAI1,FYN,PCDH10,STON1,MXD1,IL1RAP,BCAR3,S100A1,SASH1,RAP2B,Nes,CDH11,TACSTD2,FOXO1,VASH2,CDH13,RELN,TMEFF2,SSBP1,CDK7,UCHL1,ROBO1,PLAT,IGF2R,TM4SF1,MYO5A,CNTN1,IL25,MYO6,CSF1,XBP1,APOE,CCNA2,AXL,CLEC10A,BHLHE40,GJB1,PARD3,MRAS,TSPAN15,EGLN3,USP18,ADGRG3,MYH14,SYK,FLT1,PCDH15,CNN3,FAT1,CIITA,CD3E,COL4A1,ATAT1,CYP2J2,TGFB2,COL1A2,S100B,DDHD1,DOCK3,SEMA3D,KCNK9,SOX10,FIGN,APBB2,ADGRF5,ANKRD28,FUT9,MYO1E,CSPG4,FRMD5,LURAP1,CXCL14,ITGB4,CLEC7A,SORBS3,FGF1,SEMA3E,SP7,VLDLR,DSP,DDR1,PLXNC1,SYNM,NQO1,SH3RF1,FZD7,WASF1,DNAH11,CIP2A,CAPG,LY96,GRIA2,PLAGL1,AKAP4,LAMA2,CTTN,JAG1,TNFSF14,ANXA5,ITGAX,GPNMB,ADGRL3,PDCD1,POSTN,Retnla,PHACTR1,MCAM,NCKAP1	Functional	Q175_12
Formation of filaments	6.51999305704285	3.09	SORBS3,PDLIM4,ARHGEF15,FGF1,CREB1,CEACAM1,LIMCH1,SH3PXD2B,SYNM,PHLDB2,WASF1,PAK3,F2R,FYN,BMP4,MAP1A,RTKN,INF2,CDH11,TACSTD2,CDH13,TMEFF2,RELN,TRPC4,ARHGEF10,CTTN,JAG1,HIP1R,ROBO1,SERPINA3,PTGER4,PLAT,PTK2,IGF1,FMN1,KANK1,POSTN,AR,CLIP3,ADGRF5,PHACTR1,APOE,PFN2,NCKAP1	Functional	Q175_12
Assembly of intercellular junctions	6.45842075605342	3.593	SEZ6,CDH2,GJB1,PARD3,CREB1,DSP,CACNB4,EFNA5,PCDHB14,F2R,FYN,NLGN1,LRRN3,LRRC4,IL1RAP,NLGN3,IL1RAPL1,SNTA1,Ptprd,COL4A1,SLITRK5,ADGRL3,PTK2,IGF1,CNTN1,MYO6,Nedd4,GRID2,KIF1A,DNM3,SLITRK1	Functional	Q175_12
Long-term potentiation of hippocampus	6.38090666937326	0.675	RELN,Ptprd,CDH2,CREB1,VLDLR,JPH4,ADRB1,GUCY1A1,PLAT,PTK2,STIP1,IGF2R,SYNPO,FYN,GRIA2,APOE,NLGN3,OMG	Functional	Q175_12
Fibrogenesis	6.27736607746619	2.705	SORBS3,PDLIM4,ARHGEF15,FILIP1L,FGF1,CREB1,CEACAM1,LIMCH1,SH3PXD2B,SYNM,PHLDB2,WASF1,PAK3,SNAI1,F2R,FYN,BMP4,MAP1A,RTKN,INF2,CDH11,TACSTD2,CDH13,TMEFF2,RELN,TRPC4,ARHGEF10,CTTN,JAG1,HIP1R,ROBO1,SERPINA3,PTGER4,PLAT,CASQ1,PTK2,IGF1,FMN1,KANK1,POSTN,AR,CLIP3,ADGRF5,PHACTR1,APOE,PFN2,NCKAP1	Functional	Q175_12
Development of cytoplasm	6.27245874297144	3.128	PDLIM4,PAM,CEACAM1,SH3PXD2B,PHLDB2,PAK3,F2R,MYH14,BMP4,RTKN,TRPC4,CD3E,ARHGEF10,PTGER4,PTK2,IGF1,FMN1,KANK1,AR,ADGRF5,GRID2,SORBS3,ARHGEF15,FGF1,CREB1,LIMCH1,WASF1,FYN,HIP1,MAP1A,INF2,CDH11,TACSTD2,FOXO1,CDH13,TMEFF2,RELN,SSBP1,CTTN,WIPI1,JAG1,HIP1R,ROBO1,PLAT,CLIP3,PHACTR1,APOE,PFN2,NCKAP1	Functional	Q175_12
Development of body axis	6.11975822410452	2.991	CDH2,ST8SIA1,CTSK,PARD3,SOX8,EGLN3,THRA,DKK2,SH3PXD2B,EFNA5,BFSP2,NCAM2,GUCY1A1,DNER,NID1,BMP4,PCDH15,EN2,PGAP1,NKX2-2,Ptprd,CD3E,COL4A1,ATAT1,PLCB4,AHI1,NFIB,TGFB2,CDX1,SLITRK5,PTK2,IGF1,ANK3,SOX10,DIXDC1,APBB2,CCP110,BHLHE22,CSPG4,CXCL14,INSIG2,RDH10,ITGB4,SESTD1,GNPTAB,FGF1,SEMA3E,FAM20C,CREB1,VLDLR,DSP,GPC1,PCSK6,DDR1,AXIN1,FZD7,STIP1,DNAH11,SPTBN1,SNAI1,FYN,HIP1,BCAR3,IL1RAPL1,DSCAML1,FOXO1,MAOA,FOXB1,RELN,TMEM108,WNT3,JAG1,PACSIN1,ROBO1,SMOC1,EML1,TM4SF1,POSTN,NKD1,MYO5A,CNTN1,RDH12,MYO6,CSF1,APOE,AXL,KIF1A,NCKAP1	Functional	Q175_12
Morphology of head	6.02872415126189	0	CTSK,B9D1,EGLN3,THRA,DKK2,SH3PXD2B,EFNA5,BFSP2,NCAM2,GUCY1A1,ADAMTS2,NID1,MAPK8IP1,BMP4,ARNT,PCDH15,EN2,SPP1,PGAP1,ATAT1,PLCB4,GRIK2,AHI1,NFIB,TGFB2,CDX1,SLITRK5,PTK2,IGF1,ANK3,SOX10,FIGN,APBB2,CCP110,KIF1B,ANKH,BHLHE22,GRID2,CSPG4,CADPS2,INSIG2,RDH10,ITGB4,MSRB3,GNPTAB,ENTPD1,FGF1,NDN,FAM20C,INSM1,SULF2,VLDLR,DDR1,WASF1,SPTBN1,SNAI1,FYN,SHISA2,HIP1,GRIA2,SCG5,BCAR3,MAP1A,NLGN3,IL1RAPL1,CDH11,FOXO1,AKAP6,LAMA2,MAOA,FOXB1,RELN,JAG1,PACSIN1,ROBO1,PLAT,NALCN,IGF2R,POSTN,CNTN1,RDH12,CSF1,APOE,AXL,PFN2	Functional	Q175_12
Morphology of central nervous system	6.02733440773389	0	GJB1,EFNA5,NCAM2,GUCY1A1,MAPK8IP1,BMP4,EN2,SPP1,PGAP1,NKX2-2,ATAT1,GRIK2,PLCB4,AHI1,NFIB,SLITRK5,S100B,PTK2,IGF1,ANK3,APBB2,CCP110,KIF1B,BHLHE22,GRID2,CSPG4,CADPS2,GNPTAB,ENTPD1,FGF1,NDN,VLDLR,SULF2,GJC2,MAG,WASF1,FYN,SHISA2,GRIA2,SCG5,MAP1A,NLGN3,IL1RAPL1,SNTA1,LAMA2,MAOA,FOXB1,RELN,JAG1,ROBO1,IGF2R,POSTN,CNTN1,APOE,AXL,PFN2	Functional	Q175_12
Long-term potentiation of brain	5.93181413825384	0.957	RELN,Ptprd,CDH2,CREB1,VLDLR,JPH4,ADRB1,GRIK2,GUCY1A1,PLAT,PTK2,STIP1,IGF2R,SYNPO,FYN,GRIA2,APOE,NLGN3,OMG	Functional	Q175_12
Synaptic transmission	5.91364016932525	1.379	CDH2,CACNB4,AMPH,NQO1,PCDHB14,WASF1,PAK3,F2R,FYN,NLGN1,MAPK8IP1,LRRC4,GRIA2,NLGN3,PCDH17,GRIA4,CDH11,DLG2,RELN,Ptprd,UCHL1,GRIK2,PLCB4,SLITRK5,PLAT,BCHE,S100B,PTK2,IGF1,TMOD2,MYO5A,KIF1B,MYO6,Nedd4,GRID2,APOE	Functional	Q175_12
Cell-cell adhesion	5.83863199776502	1.129	CDH13,Ptprd,CDH2,CNTN3,ALCAM,PARD3,DSP,JAG1,CEACAM1,DDR1,NCAM2,GALNT6,PTK2,NINJ2,SYK,NLGN1,MYO6,GRID2,MCAM,IL1RAPL1,NLGN3,CDH11,DSCAML1,FAT1	Functional	Q175_12
Proliferation of neuronal cells	5.80966830182971	3.15	CDH2,GJB1,MRAS,NCAM2,DNER,PAK5,SYK,BMP4,FLT1,PTPDC1,RTKN,SPP1,OMG,SOCS2,S100B,DOCK3,KIF26A,SEMA3D,IGF1,ANK3,TMOD2,DIXDC1,AR,SOX10,APBB2,KIF1B,FGF1,NDN,CREB1,VLDLR,DDR1,MAG,NINJ2,GDAP1,SPTBN1,FKBP5,NLGN1,PLAGL1,ZPR1,LAMA2,MAOA,RELN,JAG1,ROBO1,PLAT,EML1,SYNPO,Nedd4,CSF1,APOE,PFN2	Functional	Q175_12
Upper gastrointestinal carcinoma	5.75448733218585	0	SEZ6,CDH2,KIAA1217,SOX8,DPYS,THRA,EFNA5,NCAM2,THSD7A,PHLDB2,GALM,PLEKHH1,LRRC4,BMP4,CARD6,KIF6,OTUD7A,CCDC85A,ZNF536,GRIA4,NFASC,SPP1,OMG,DLG2,CADPS,SPOCK1,CNTN3,MAST4,ALCAM,PTK2,AR,LGI3,GRID2,BCL11A,RDH10,MSRB3,ELAVL3,NAP1L5,MPDZ,SPTBN1,PCDH10,SCG5,SASH1,INF2,PCDH17,CDH11,TACSTD2,FOXO1,AKAP6,CDH13,RELN,GRK4,UCHL1,CD3G,ROBO1,PLAT,BCHE,NALCN,RALYL,VAT1,IGF2R,KLF3,TM4SF1,MYO5A,CNTN1,MDGA2,MYO6,CD109,DPYD,APOE,ADAMTSL1,AXL,TAFA5,PAM,FILIP1L,PARD3,TUBB3,NCKAP5,AMPH,SNX16,ZDHHC2,PCDHB14,SMG8,NID1,MYH14,SYK,INSC,OTUD7B,PRICKLE2,FLT1,PCDH15,PDE1C,NUDT11,FAT1,CIITA,COL4A1,ARHGEF10,EHD3,GRIK2,SLC44A1,SLITRK5,UBFD1,COL1A2,SORCS1,DDHD1,DOCK3,SEMA3D,RHOJ,ANK3,FIGN,PXDN,DYNC1I1,BHLHE22,CSPG4,CXCL14,INSIG2,ITGB4,SYT9,SLITRK1,SESTD1,SORBS3,ASXL3,FGF1,SEMA3E,MPPED2,VLDLR,DSP,PLXNC1,AXIN1,NQO1,MAMDC2,BICD1,CIP2A,ATP9A,PLEKHG1,MYO1D,GRIA2,SLC45A3,NLGN3,ZNF704,TANC1,ARHGEF18,LAMA2,MAOA,COBLL1,CTTN,JPH4,JAG1,ITGAX,GPNMB,CDC20,PDCD1,GOT1L1,EML1,NFAM1,POSTN,SNRPN,ARFGEF3,TMEM132D,ME1,KIF1A	Functional	Q175_12
Differentiation of nervous system	5.65560772631489	2.787	CDH2,FGF1,CREB1,SOX8,INSM1,ELAVL3,TUBB3,GPC1,THRA,AXIN1,EFNA5,DNER,MAG,SNAI1,NLGN1,LRRC4,BMP4,IL1RAP,PLAGL1,PCDH15,NLGN3,ZNF536,IL1RAPL1,Nes,EN2,FOXO1,NKX2-2,Ptprd,RELN,TRPC4,WNT3,JAG1,NFIB,TGFB2,BCHE,SOCS2,PTK2,IGF1,ANK3,DIXDC1,SOX10,CNTN1,MYO6,BHLHE22,GRID2,TENM4,NCKAP1	Functional	Q175_12
Cognition	5.52432881167557	2.374	SEZ6,NDN,CREB1,VLDLR,THRA,B3GAT1,AMPH,MAG,PAK5,WASF1,PAK3,FYN,NLGN1,CPT1C,SLC6A8,GRIA2,MAP1A,NLGN3,GRIA4,EN2,NFASC,TANC1,MAOA,Ptprd,FOXB1,RELN,UNG,UCHL1,JPH4,GRIK2,ADRB1,PLAT,BCHE,S100B,PDCD1,IGF1,IGF2R,ANK3,TMOD2,SYNPO,Nedd4,GRID2,CADPS2,APOE,KIF1A	Functional	Q175_12
Morphology of cellular protrusions	5.50723961097316	0	SEZ6,RUFY3,GJB1,PARD3,EGLN3,PCYT1B,MAG,PAK5,GDAP1,MYH14,KLC1,MAP1A,PCDH15,NFASC,OMG,CTTN,ROBO1,SERPINA3,PTK2,IGF1,DIXDC1,AR,MYO5A,CNTN1,MYO6,Nedd4,GRID2,CADPS2,APOE,TENM4,PFN2,MSRB3	Functional	Q175_12
Migration of cells	5.48545224733971	3.397	CDH2,LOX,RUFY3,SOX8,CD72,GUCY1B1,THRA,CEACAM1,EFNA5,SH3PXD2B,GUCY1A1,PAK3,DIP2A,F2R,BMP4,LINC00461,ARNT,SPP1,ALCAM,NAALADL2,CFHR1,SERPINA3,CDX1,PTGER4,PTK2,IGF1,KANK1,AR,BANP,CADPS2,NDN,EFS,INSM1,OSBPL5,GPC1,PCSK6,LIMCH1,B3GAT1,IFIT2,EPB41L4B,MAG,SNAI1,FYN,STON1,MXD1,BCAR3,SASH1,RAP2B,Nes,CDH11,TACSTD2,FOXO1,VASH2,CDH13,RELN,TMEFF2,SSBP1,CDK7,ROBO1,PLAT,IGF2R,TM4SF1,CNTN1,IL25,CSF1,XBP1,APOE,CCNA2,AXL,CLEC10A,BHLHE40,GJB1,MRAS,TSPAN15,EGLN3,USP18,ADGRG3,SYK,FLT1,PCDH15,CNN3,FAT1,CIITA,CD3E,COL4A1,ATAT1,CYP2J2,TGFB2,COL1A2,S100B,DOCK3,SEMA3D,KCNK9,SOX10,FIGN,APBB2,ADGRF5,ANKRD28,CSPG4,FRMD5,LURAP1,CXCL14,ITGB4,CLEC7A,SORBS3,FGF1,SEMA3E,SP7,VLDLR,DSP,DDR1,PLXNC1,SYNM,NQO1,SH3RF1,FZD7,WASF1,CIP2A,CAPG,LY96,GRIA2,PLAGL1,LAMA2,CTTN,JAG1,TNFSF14,ANXA5,ITGAX,GPNMB,ADGRL3,PDCD1,POSTN,Retnla,PHACTR1,MCAM,NCKAP1	Functional	Q175_12
Organization of plasma membrane	5.48280410205003	0	CDH13,CDH2,SEMA3E,DSP,ADGRL3,PAK3,ANK3,SPTBN1,CADM2,CDH6,MYO5A,NLGN1,LRRC4,Nedd4,APOE,NLGN3,NFASC,CDH11,SLITRK1	Functional	Q175_12
Mature lymphocytic neoplasm	5.44733178388781	0	CTSK,LRRN3,XRCC3,SPP1,ANKLE2,FERMT2,PTGER4,SOCS2,IGF1,LGI3,NXPE4,NFE2L3,CFP,BCL11A,RDH10,KCNC2,GNPTAB,ARHGEF15,NDN,STXBP6,B3GAT1,MPDZ,IFIT2,CRELD2,FYN,PCDH10,SASH1,PCDH17,CDH11,FOXO1,RELN,ITIH5,CD3G,ADRB1,ROBO1,BCHE,NALCN,AFAP1L2,SMOC1,IGF2R,KLF3,MDGA2,TSC22D1,DPYD,XBP1,APOE,ADAMTSL1,DNM3,ATP6V0D2,FILIP1L,BCL2L13,TUBB3,AMPH,DNER,SNX16,NID1,SYK,INSC,CLDN14,MAPK8IP1,OTUD7B,FLT1,PRICKLE2,PCDH15,FAT1,CIITA,CD3E,COL4A1,LAD1,NFIB,TGFB2,COL1A2,SORCS1,SEMA3D,PXDN,ANKH,DYNC1I1,TNFRSF13C,CXCL14,ITGB4,RFTN1,ASXL3,SEMA3E,DSP,AXIN1,FZD7,STIP1,LYPLA1,HIP1,TANC1,CTTN,ANXA5,ITGAX,CDC20,PDCD1,SEC24D,POSTN,TMEM132D,MCAM,CAVIN2	Functional	Q175_12
Malignant neoplasm of aerodigestive tract	5.4089353929735	0	SEZ6,CDH2,SOX8,DPYS,THRA,EFNA5,NCAM2,THSD7A,PHLDB2,GALM,PLEKHH1,LRRC4,BMP4,CARD6,KIF6,OTUD7A,CCDC85A,ZNF536,GRIA4,SPP1,OMG,CADPS,PCDH11X,CNTN3,MAST4,AHI1,CDX1,PTK2,AR,BCL11A,RDH10,ARHGEF15,NAP1L5,MPDZ,IFIT2,MAG,PCDH10,KIAA0408,SCG5,SASH1,INF2,PCDH17,CDH11,DSCAML1,TACSTD2,VASH2,AKAP6,CDH13,ITIH5,UCHL1,ROBO1,BCHE,NALCN,VAT1,RABGAP1L,TM4SF1,MYO5A,CNTN1,MDGA2,IL25,DPYD,ADAMTSL1,AXL,TAFA5,FILIP1L,PARD3,TUBB3,AMPH,MYCL,NID1,KIAA1147,MYH14,SYK,INSC,OTUD7B,CPT1C,FLT1,PCDH15,NUDT11,FAT1,CIITA,COL4A1,PLCB4,GRIK2,SLC44A1,SLITRK5,UBFD1,COL1A2,SORCS1,DOCK3,SEMA3D,RHOJ,KIF26A,ANK3,FIGN,PXDN,DYNC1I1,BHLHE22,CACNA2D1,CXCL14,ITGB4,SLITRK1,FGF1,MPPED2,DSP,PLXNC1,AXIN1,NQO1,MAMDC2,BICD1,CIP2A,PLEKHG1,GRIA2,SLC45A3,TANC1,LAMA2,MAOA,COBLL1,CTTN,JPH4,JAG1,ITGAX,GPNMB,CDC20,PDCD1,POSTN,SYNPO,ARFGEF3,ME1,KIF1A	Functional	Q175_12
Development of head	5.4089353929735	2.991	CDH2,ST8SIA1,CTSK,PARD3,SOX8,EGLN3,THRA,DKK2,SH3PXD2B,EFNA5,BFSP2,NCAM2,GUCY1A1,DNER,NID1,BMP4,PCDH15,EN2,PGAP1,NKX2-2,Ptprd,CD3E,COL4A1,ATAT1,PLCB4,AHI1,NFIB,TGFB2,SLITRK5,PTK2,IGF1,ANK3,SOX10,DIXDC1,APBB2,BHLHE22,CSPG4,CXCL14,INSIG2,RDH10,ITGB4,GNPTAB,FGF1,SEMA3E,FAM20C,CREB1,VLDLR,DSP,GPC1,DDR1,AXIN1,STIP1,SPTBN1,SNAI1,FYN,HIP1,BCAR3,IL1RAPL1,DSCAML1,FOXO1,MAOA,FOXB1,RELN,TMEM108,WNT3,JAG1,PACSIN1,ROBO1,SMOC1,EML1,TM4SF1,POSTN,NKD1,MYO5A,CNTN1,RDH12,MYO6,CSF1,APOE,AXL,KIF1A	Functional	Q175_12
Development of central nervous system	5.3840499483436	3.6	CDH2,GJB1,ST8SIA1,PARD3,SOX8,THRA,EFNA5,DNER,BMP4,EN2,ANKLE2,NKX2-2,Ptprd,TRPC4,CD3E,COL4A1,ATAT1,PLCB4,AHI1,NFIB,SLITRK5,S100B,PTK2,IGF1,ANK3,DIXDC1,SOX10,APBB2,BHLHE22,RDH10,NDN,CREB1,VLDLR,GPC1,MAG,STIP1,SPTBN1,FYN,ZPR1,NLGN3,IL1RAPL1,DSCAML1,FOXO1,LAMA2,MAOA,FOXB1,RELN,TMEM108,ROBO1,EML1,MYO5A,CNTN1,APOE,TENM4,AXL,KIF1A,NCKAP1	Functional	Q175_12
